,SMILES,Value
223,O=C(Nc1ccc(F)cc1-c1ccc(Cl)c(Cl)c1)OCC1CCNCC1,0.00066
224,O=C(Nc1ccc(F)cc1-c1ccc(Cl)c(Cl)c1)OCC1CCNCC1,0.00066
225,C=C(c1ccc([S@@+]([O-])c2ccc(OC)cc2)cc1)C1CCN(C2CCCCC2)CC1,0.00068
226,C=C(c1ccc([S@@+]([O-])c2ccc(OC)cc2)cc1)C1CCN(C2CCCCC2)CC1,0.00068
227,CN1CCC=C(c2nsnc2SCCCCCCCCCCCCSc2nsnc2C2=CCCN(C)C2)C1,0.00069
228,CN1CCC=C(c2nsnc2SCCCCCCCCCCCCSc2nsnc2C2=CCCN(C)C2)C1,0.00069
229,N=C(N)NCCC[C@@H](N)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.0006918
230,O=C(CCCCCNC(=O)COc1ccc(/C=C/C2=[N+]3C(=Cc4ccc(-c5cccs5)n4[B-]3(F)F)C=C2)cc1)NCCNC(=O)CCc1cn(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)cn1,0.0006918
231,N=C(N)NCCC[C@@H](N)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.000691831
232,O=C(CCCCCNC(=O)COc1ccc(/C=C/C2=[N+]3C(=Cc4ccc(-c5cccs5)n4[B-]3(F)F)C=C2)cc1)NCCNC(=O)CCc1cn(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)cn1,0.000691831
233,C[N+]1(C)CCC[C@@H]1c1ccc([C@](O)(c2ccccc2)C2CCCCC2)o1,0.0006919999999999999
234,CC(=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.0007244
235,CC(=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.000724436
236,O=C(Nc1ccc(F)cc1-c1ccc(Cl)c(Cl)c1)O[C@H]1CN2CCC1CC2,0.00073
237,O=C(Nc1ccc(F)cc1-c1ccc(Cl)c(Cl)c1)O[C@H]1CN2CCC1CC2,0.00073
238,C[N@+]12CC[C@H](CC1)[C@@H](OC(=O)Nc1ccc(F)cc1-c1ccccc1)C2,0.00075
239,C[N@+]12CC[C@H](CC1)[C@@H](OC(=O)Nc1ccc(F)cc1-c1ccccc1)C2,0.00075
240,CN1CCC[C@@H]1[C@@H]1CSC(c2ccccc2)(c2ccccc2)O1,0.0007586
241,Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4ccc(F)cc43)CC2)CC1,0.00076
242,Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4ccc(F)cc43)CC2)CC1,0.00076
243,CCOCC[C@H]1C[C@H]2CC[C@@H](C1)N2C[C@@H](C)Cn1ncc2ccc(C)cc21,0.00079
244,Oc1ccc(-c2ccoc2C2=CN3CCC2CC3)cc1,0.00079
245,CCOCC[C@H]1C[C@H]2CC[C@@H](C1)N2C[C@@H](C)Cn1ncc2ccccc21,0.00079
246,C[C@H]1CNCC[C@@H]1CNC(=O)c1c(F)cccc1-c1cccc(Cl)c1,0.000794
247,C[N+](C)(C)C[C@@H]1COCC(c2ccccc2)(c2ccccc2)O1,0.000794
248,C[N+](C)(C)CC1COCC(c2ccccc2)(c2ccccc2)O1,0.0007943
249,C[C@H]1CNCC[C@@H]1CNC(=O)c1c(F)cccc1-c1cccc(Cl)c1,0.0007943
250,CN(C)C[C@H]1COC[C@@](c2ccccc2)(C2CCCCC2)O1,0.0007943280000000001
251,CCCCCN(C(=O)O[C@H]1CN2CCC1CC2)c1ccccc1,0.0008
252,CCCCN(Cc1cccs1)C(=O)O[C@H]1CN2CCC1CC2,0.0008
253,CCCCN(Cc1cccs1)C(=O)O[C@H]1CN2CCC1CC2,0.0008
254,COC(=O)c1cccc(-c2ccoc2C2=CN3CCC2CC3)c1,0.0008
255,CCCCCN(C(=O)O[C@H]1CN2CCC1CC2)c1ccccc1,0.0008
256,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)[C@@](O)(c1cccs1)C1CCCC1,0.0008100000000000001
257,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)[C@@](O)(c1cccs1)C1CCCC1,0.0008100000000000001
258,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,0.000834
259,CN1CCC=C(c2nsnc2OCCCCCCCCCOc2nsnc2C2=CCCN(C)C2)C1,0.0008399999999999999
260,CN1CCC=C(c2nsnc2OCCCCCCCCCOc2nsnc2C2=CCCN(C)C2)C1,0.0008399999999999999
261,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0.000847
262,Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4cc(F)ccc43)CC2)CC1,0.00085
263,Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4cc(F)ccc43)CC2)CC1,0.00085
264,CC(=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)CNCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.0008510999999999999
265,CC(=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)CNCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.000851138
266,CN1CCC=C(c2nsnc2SCCCCCCSc2nsnc2C2=CCCN(C)C2)C1,0.00087
267,CN1CCC=C(c2nsnc2SCCCCCCSc2nsnc2C2=CCCN(C)C2)C1,0.00087
268,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.000870964
269,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.000871
270,Cc1cccc(CN2CCC(NC(=O)[C@](O)(c3ccccc3)[C@@H]3CCC(F)(F)C3)CC2)c1,0.00088
271,Cc1cccc(CN2CCC(NC(=O)[C@](O)(c3ccccc3)[C@@H]3CCC(F)(F)C3)CC2)c1,0.00088
272,CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccc(O)cc1,0.0008810000000000001
273,CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccc(O)cc1,0.0008810000000000001
274,O=C(N[C@H]1CN2CCC1CC2)C(O)(c1cccs1)c1cccs1,0.0009
275,O=C(N[C@H]1CN2CCC1CC2)C(O)(c1cccs1)c1cccs1,0.0009
276,O=C(O[C@H]1CN2CCC1CC2)N(Cc1cc(F)c(F)c(F)c1)c1cccc(F)c1,0.0009
277,O=C(O[C@H]1CN2CCC1CC2)N(Cc1cc(F)c(F)c(F)c1)c1cccc(F)c1,0.0009
278,Cc1cc(/C=C/C=C/c2ccc(N(C)C)cc2)cc(C)[n+]1CCNC(=O)CCc1cn(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)cn1,0.000912
279,CN1CCC[C@@H]1[C@@H]1CS[C@@](c2ccccc2)(C2CCCCC2)O1,0.000912
280,CN1CCC=C(c2nsnc2OCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,0.000912
281,CC(=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.000912
282,Cc1cc(/C=C/C=C/c2ccc(N(C)C)cc2)cc(C)[n+]1CCNC(=O)CCc1cn(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)cn1,0.000912011
283,CC(=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.000912011
284,CN1CCC=C(c2nsnc2OCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,0.000912011
285,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,0.0009220000000000001
286,CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)Nc1ccc(F)cc1-c1ccccc1)C2,0.00093
287,CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)Nc1ccc(F)cc1-c1ccccc1)C2,0.00093
288,CN1CCC=C(c2nsnc2SCCCCSc2nsnc2C2=CCCN(C)C2)C1,0.00093
289,CN1CCC=C(c2nsnc2SCCCCSc2nsnc2C2=CCCN(C)C2)C1,0.00093
290,N=C(N)NCCC[C@@H](NC1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1)C(=O)O,0.000933254
291,N=C(N)NCCC[C@@H](NC1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1)C(=O)O,0.0009333
292,Cc1cc(/C=C/c2cc3c4c(c2)CCCN4CCC3)cc(C)[n+]1CCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.000954993
293,CC(=O)N[C@H](CCCN)C(=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.000954993
294,C[N+]1(C)CCC[C@@H]1[C@@H]1CS[C@](c2ccccc2)(C2CCCCC2)O1,0.000955
295,CC(=O)N[C@H](CCCN)C(=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.000955
296,Cc1cc(/C=C/c2cc3c4c(c2)CCCN4CCC3)cc(C)[n+]1CCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.000955
297,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,0.00098
298,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,0.00098
299,NC1CCN(C(=O)[C@](O)(c2ccccc2)C2CCCC2)CC1,0.00098
300,NC1CCN(C(=O)[C@](O)(c2ccccc2)C2CCCC2)CC1,0.00098
301,C(#Cc1ccccc1)COc1nsnc1[C@H]1CN2CCC1C2,0.00099
302,C(#Cc1ccccc1)COc1nsnc1[C@H]1CN2CCC1C2,0.00099
303,CCC1(CCN)CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,0.001
304,O=C(CCCCCNC(=O)COc1ccc(/C=C/C2=[N+]3C(=Cc4ccc(-c5cccs5)n4[B-]3(F)F)C=C2)cc1)NCCNC(=O)CCc1cn(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)cn1,0.001
305,OC(CCC1CCNCC1)c1ccccc1-c1cccc(Cl)c1,0.001
306,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0.001
307,O=C(N[C@H]1C[N+]2(CCCc3cccs3)CCC1CC2)C(O)(c1cccs1)c1cccs1,0.001
308,O=C(N[C@H]1C[N+]2(CCCc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,0.001
309,CC(C)(C)OC(=O)N1C2CC[C@H]1C[C@@H](O)C2,0.001
310,O=C(O[C@H]1CN2CCC1CC2)N(CCc1ccccc1)c1ccccc1,0.001
311,Cc1cccc(N(Cc2cc(F)c(F)cc2F)C(=O)O[C@H]2CN3CCC2CC3)c1,0.001
312,O=C(N[C@H]1C[N+]2(CCCc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,0.001
313,O=C(N[C@H]1C[N+]2(CCCc3cccs3)CCC1CC2)C(O)(c1cccs1)c1cccs1,0.001
314,CCCSc1nsnc1OC1CN2CCCC1C2,0.001
315,C(#Cc1ccccc1)CSc1nsnc1[C@@H]1CN2CCC[C@H]1C2,0.001
316,CCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4cc(F)c(C)cc43)CC2)CC1,0.001
317,CCCSc1nsnc1OC1CN2CCCC1C2,0.001
318,OC(CCC1CCNCC1)c1ccccc1-c1cccc(Cl)c1,0.001
319,C(#Cc1ccccc1)CSc1nsnc1[C@@H]1C[N@@]2CCC[C@H]1C2,0.001
320,CCC1(CCN)CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,0.001
321,O=C(O[C@H]1CN2CCC1CC2)N(CCc1ccccc1)c1ccccc1,0.001
322,CN1CCC=C(c2nsnc2OCCCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,0.001
323,Cc1cccc(N(Cc2cc(F)c(F)cc2F)C(=O)O[C@H]2CN3CCC2CC3)c1,0.001
324,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0.001
325,CN1[C@@H]2CC[C@H]1C[C@@H](CC(CO)(c1ccccc1)c1ccccc1)C2,0.001
326,CCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4cc(F)c(C)cc43)CC2)CC1,0.001
327,CN1CCC=C(c2nsnc2OCCCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,0.0010229999999999998
328,O=c1[nH]c2cc(F)ccc2n1C1CCN(C2CCN(Cc3ccccc3C(F)(F)F)CC2)CC1,0.0010400000000000001
329,O=c1[nH]c2cc(F)ccc2n1C1CCN(C2CCN(Cc3ccccc3C(F)(F)F)CC2)CC1,0.0010400000000000001
330,Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4c(F)cccc43)CC2)CC1,0.00106
331,Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4c(F)cccc43)CC2)CC1,0.00106
332,C[N+](C)(CC#CCOC1=NOCC1)Cc1cc(F)c(/N=N/c2c(F)cc(C[N+](C)(C)CC#CCOC3=NOCC3)cc2F)c(F)c1,0.001072
333,C[N+](C)(C)C[C@@H]1CS[C@@](c2ccccc2)(C2CCCCC2)O1,0.0010960000000000002
334,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,0.0011
335,C[N+](C)(CC#CCOC1=NOCC1)Cc1cc(F)c(/N=N/c2c(F)cc(C[N+](C)(C)CC#CCOC3=NOCC3)cc2F)c(F)c1,0.0011
336,CCCCCCSc1nccnc1O[C@H]1CN2CCC1C2,0.0011
337,O=C(O[C@H]1C[N+]2(CCOc3ccccc3)CCC1CC2)N(Cc1cc(F)c(F)c(F)c1)c1cccc(F)c1,0.0011
338,CC(=O)OCC[N+](C)(C)C,0.0011
339,C[N+]1(C)CCC(OC(=O)C(c2ccccc2)c2ccccc2)CC1,0.0011
340,CCCCN(C(=O)O[C@H]1CN2CCC1CC2)c1ccccc1,0.0011
341,C[N+]1(C)CCC(COC(=O)Nc2ccc(F)cc2-c2ccc(F)c(Cl)c2)CC1,0.0011
342,C[N+]1(C)CCC(COC(=O)Nc2ccc(F)cc2-c2ccc(F)c(Cl)c2)CC1,0.0011
343,CC(=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.0011
344,CC(=O)NC(=O)[C@H](CCNC(=N)N)NC(=O)[C@@H]1CC(=O)NCCC[C@@H](C(=O)NCCN2CCN(CCCCC3CCN(CC(=O)N4c5ccccc5NC(=O)c5ccccc54)CC3)CC2)N1,0.0011
345,CN1[C@@H]2C[C@H](OC(=O)Nc3ccc(F)cc3-c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,0.0011
346,CCCCN(C(=O)O[C@H]1CN2CCC1CC2)c1ccccc1,0.0011
347,O=C(O[C@H]1C[N+]2(CCOc3ccccc3)CCC1CC2)N(Cc1cc(F)c(F)c(F)c1)c1cccc(F)c1,0.0011
348,CC(=O)OCC[N+](C)(C)C,0.0011
349,CN1[C@@H]2C[C@H](OC(=O)Nc3ccc(F)cc3-c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,0.0011
350,O=C1CCCN1CC#CCN1CCCC1,0.0011
351,CC(=O)OCC[N+](C)(C)C,0.0011
352,O=C(O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)C1(O)c2ccccc2-c2ccccc21,0.0011200000000000001
353,O=C(O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)C1(O)c2ccccc2-c2ccccc21,0.0011200000000000001
354,CC(=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.001148
355,CC(=O)NC(=O)[C@H](CCNC(=N)N)NC(=O)[C@@H]1CC(=O)NCCC[C@@H](C(=O)NCCN2CCN(CCCCC3CCN(CC(=O)N4c5ccccc5NC(=O)c5ccccc54)CC3)CC2)N1,0.001148
356,O=c1[nH]nc2c3ccccc3n(Cc3ccc(-n4cccn4)cc3)cc1-2,0.0012
357,CN1CCC=C(c2nsnc2SCCCSc2nsnc2C2=CCCN(C)C2)C1,0.0012
358,O=C(NC1CCN(Cc2cccc(O)c2)CC1)[C@](O)(c1ccccc1)[C@@H]1CCC(F)(F)C1,0.0012
359,CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.0012
360,O=C(NC1CCN(Cc2cccc(O)c2)CC1)[C@](O)(c1ccccc1)[C@@H]1CCC(F)(F)C1,0.0012
361,O=c1[nH]nc2c3ccccc3n(Cc3ccc(-n4cccn4)cc3)cc1-2,0.0012
362,CN1CCC=C(c2nsnc2SCCCSc2nsnc2C2=CCCN(C)C2)C1,0.0012
363,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,0.001202
364,CN1CCC[C@@H]1c1ccc([C@](O)(c2ccccc2)C2CCCCC2)o1,0.00123
365,CN1CCCC1c1ccc(C(O)(c2ccccc2)C2CCCCC2)o1,0.00123
366,CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.00123
367,CC(=O)N[C@@H](CCCN)C(=O)NC(=O)[C@H](C)NC(=O)[C@H](CCNC(=N)N)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.001259
368,CN(C)C[C@H]1COCC(c2ccccc2)(c2ccccc2)O1,0.001259
369,C[N+](C)(C)CC#CCOC1=NOCC1,0.001259
370,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(CO)(c1ccccc1)c1ccccc1)C2,0.001259
371,CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.001259
372,CC(=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCNC(=N)N)N[C@@H](CCCN)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.001259
373,CCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4c(F)cc(C)cc43)CC2)CC1,0.001259
374,CN(C)C[C@H]1COCC(c2ccccc2)(c2ccccc2)O1,0.001259
375,CCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4c(F)cc(C)cc43)CC2)CC1,0.00126
376,CC1(C(=O)O[C@H]2C[N+]3(CCCOc4ccccc4)CCC2CC3)c2ccccc2-c2ccccc21,0.00126
377,CC1(C(=O)O[C@H]2C[N+]3(CCCOc4ccccc4)CCC2CC3)c2ccccc2-c2ccccc21,0.00126
378,CC(=O)N[C@@H](CCCN)C(=O)NC(=O)[C@H](C)NC(=O)[C@H](CCNC(=N)N)NC1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.001288
379,CCN(CC)CCSC(=O)C(O)(c1ccccc1)c1ccccc1,0.0012900000000000001
380,CCN(CC)CCSC(=O)C(O)(c1ccccc1)c1ccccc1,0.0012900000000000001
381,CC(=O)N[C@@H](CCCN)C(=O)NC(=O)[C@H](C)NC(=O)[C@H](CCNC(=N)N)NC1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.0013
382,Cc1ccc2cnn(C[C@H](C)CN3[C@@H]4CC[C@H]3C[C@@H](OCC3CC3)C4)c2c1,0.0013
383,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,0.0013
384,C=CCO[C@H]1C[C@H]2CC[C@@H](C1)N2C[C@@H](C)Cn1ncc2ccc(F)cc21,0.0013
385,C[N+](C)(C)CC#CCOC1=NOCC1,0.0013
386,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,0.0013
387,NCC=C1CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,0.0013
388,Cc1cc(/C=C/c2cc3c4c(c2)CCCN4CCC3)cc(C)[n+]1CCNC(=O)CCc1cn(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)cn1,0.0013
389,N=C(N)NCCC[C@H](N)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.0013
390,CC(c1ccc(S(=O)(=O)c2ccccc2)cc1)N1CCN(C2CCCCC2)CC1,0.0013
391,CN(C)C[C@H]1COCC(c2ccccc2)(c2ccccc2)O1,0.0013
392,CC(=O)N[C@@H](CCCN)C(=O)NC(=O)[C@H](C)NC(=O)[C@H](CCNC(=N)N)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.0013
393,CC(c1ccc(S(=O)(=O)c2ccccc2)cc1)N1CCN(C2CCCCC2)CC1,0.0013
394,C[C@H](CN1[C@@H]2CC[C@H]1C[C@@H](OCC1CC1)C2)Cn1ncc2ccccc21,0.0013
395,CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.0013
396,[N][C][C]=C1[C][C]N(C(=O)[C@]([O])(c2ccccc2)[C@@H]2[C][C]C(F)(F)[C]2)[C][C]1,0.0013
397,CC(=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCNC(=N)N)N[C@@H](CCCN)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.0013
398,CCN(CC)CCOC(=O)C(O)(c1cccs1)C1CCCCC1,0.00132
399,CCN(CC)CCOC(=O)C(O)(c1cccs1)C1CCCCC1,0.00132
400,C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@H]12,0.0013340000000000001
401,Cc1cc(/C=C/c2cc3c4c(c2)CCCN4CCC3)cc(C)[n+]1CCNC(=O)CCc1cn(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)cn1,0.001349
402,N=C(N)NCCC[C@H](N)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.001349
403,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,0.001351
404,CN(C)CC1COCC(c2ccccc2)(C2CCCCC2)O1,0.00138
405,CN1CCC[C@H]1[C@H]1CS[C@@](c2ccccc2)(C2CCCCC2)O1,0.00138
406,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,0.0014
407,CCCCN(C(=O)O[C@H]1C[N+]2(CCOc3ccccc3)CCC1CC2)c1ccccc1,0.0014
408,CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.0014
409,CN(C)CC1COCC(c2ccccc2)(C2CCCCC2)O1,0.0014
410,CCCCN(C(=O)O[C@H]1C[N+]2(CCOc3ccccc3)CCC1CC2)c1ccccc1,0.0014
411,Cc1cccc(CN2CCC(NC(=O)C(O)(c3ccccc3)C3CCCC3)CC2)c1,0.0014
412,Cc1cccc(CN2CCC(NC(=O)C(O)(c3ccccc3)C3CCCC3)CC2)c1,0.0014
413,O=C(O[C@H]1C[N+]2(CCCc3cccs3)CCC1CC2)N(Cc1ccccc1)c1ccccc1,0.0014
414,O=C(O[C@H]1C[N+]2(CCCc3cccs3)CCC1CC2)N(Cc1ccccc1)c1ccccc1,0.0014
415,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,0.0014
416,CN1CC=C(c2nsnc2OCCCN2CCN(CCCCC3CCN(CC(=O)N4c5ccccc5NC(=O)c5ccccc54)CC3)CC2)CC1,0.0014
417,CN1CCN(C2=c3ccccc3=Nc3ccc(Cl)cc3N2)CC1,0.0014
418,CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,0.001413
419,CN1CC=C(c2nsnc2OCCCN2CCN(CCCCC3CCN(CC(=O)N4c5ccccc5NC(=O)c5ccccc54)CC3)CC2)CC1,0.001445
420,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,0.001479
421,CN1CCC[C@H]1[C@H]1CS[C@](c2ccccc2)(C2CCCCC2)O1,0.001479
422,O=C(O[C@H]1C[N+]2(CCCc3ccccc3)CCC1CC2)N(Cc1ccccc1)c1ccccc1,0.0015
423,Nc1cccc(CN2CCC(NC(=O)[C@](O)(c3ccccc3)[C@@H]3CCC(F)(F)C3)CC2)n1,0.0015
424,CN1CCC=C(c2nsnc2OCCOCCOCCOCCOCCOc2nsnc2C2=CCCN(C)C2)C1,0.0015
425,CC1(CCN)CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,0.0015
426,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,0.0015
427,O=C(O[C@H]1CN2CCC1CC2)N(Cc1cccc(F)c1)c1cccc(F)c1,0.0015
428,CC1(CCN)CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,0.0015
429,O=C(O[C@H]1C[N+]2(CCCc3ccccc3)CCC1CC2)N(Cc1ccccc1)c1ccccc1,0.0015
