SMILES,Type,Relation,Value
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,IC50,'=',91
ClCC(Cl)Cl,IC50,,
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,IC50,,
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,IC50,'=',1112
O=C(C1CN(S(=O)(=O)c2cccc(Cl)c2Cl)C1)N1CC2CN(c3ccncc3)CC2C1,IC50,'=',1500
O=C(C1CN(S(=O)(=O)c2ccccc2OC(F)(F)F)C1)N1CCN(c2ccncc2)CC1,IC50,'=',2511.89
O=C(C1CN(S(=O)(=O)c2cccc3ncccc23)C1)N1CCN(c2ccncc2)CC1,IC50,'=',1778.28
O=C(C1CN(S(=O)(=O)c2cccc(Cl)c2Cl)C1)N1CC2CN(c3ccncc3)CC2C1,IC50,'=',1548.82
O=C(C1CN(S(=O)(=O)c2ccc(Cl)nc2)C1)N1CCN(c2ccncc2)CC1,IC50,'=',501.19
,,,
O=C(C1CN(S(=O)(=O)c2ccc3c(c2)CCO3)C1)N1CCN(c2ccncc2)CC1,IC50,'=',125.89
COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,IC50,,
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,IC50,,
O/N=C1\CN2CCC1C2,IC50,,
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,IC50,,
,IC50,,
OCc1ccccc1,IC50,,
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,IC50,,
NCCCCCC(=O)O,IC50,,
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,IC50,,
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2,IC50,,
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,IC50,,
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,,
C[N+](C)(CC#CCOC1=NOCC1)CCCCCCCC[N+](C)(C)CC#CCOC1=NOCC1.[Br-].[Br-],IC50,'=',128.82
C[N+](C)(CC#CCOC1=NOCC1)Cc1ccc(/N=N/c2ccccc2)cc1.[Br-],IC50,'=',3235.94
C[N+](C)(CC#CCOC1=NOCC1)Cc1ccc(/N=N\c2ccccc2)cc1.[Br-],IC50,'=',2089.3
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,IC50,,
C1CCN2C[C@H]3C[C@H](CN4CCCC[C@@H]34)[C@H]2C1,IC50,,
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,IC50,,
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,IC50,,
O=c1[nH]c(=O)n(C2CCCO2)cc1F,IC50,,
C=C(C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@]14C,IC50,,
C[C@](N)(Cc1ccc(O)cc1)C(=O)O,IC50,,
Oc1cccc(O)c1O,IC50,,
Cl.N#Cc1cc(CO/N=C2\CN3CCC2CC3)on1,IC50,'=',8700
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,IC50,,
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,IC50,,
O=C1CCCN1CC#CCN1CCCC1,IC50,'=',27100
O=C1CCCN1CC#CCN1CCCC1,IC50,'=',2.3
CC1CN(C(=O)CCS(=O)(=O)c2cccc3ncsc23)CCN1c1ccc(C#N)cn1,IC50,'=',6.31
N#Cc1ccc(N2CCN(C(=O)CCS(=O)(=O)c3cccc4ncsc34)CC2)nc1,IC50,'=',6.31
O=C(CCS(=O)(=O)c1cccc2ncsc12)N1CCN(c2ccncc2F)CC1,IC50,'=',398.11
Cc1cc(F)cnc1N1CCN(C(=O)CCS(=O)(=O)c2cccc3ncsc23)[C@@H](C)C1,IC50,'=',79.43
Cc1cc(F)cnc1N1CCN(C(=O)CCCc2cccc3ncccc23)[C@@H](C)C1,IC50,'=',12.59
Cc1cc(F)cnc1N1CCN(C(=O)CCCc2cccc3ncccc23)[C@H](C)C1,IC50,'=',6.31
C[C@@H]1CN(c2ccncc2Cl)CCN1C(=O)CCCc1cccc2ncccc12,IC50,'=',39.81
Cc1ccc(N(Cc2ccccc2)C(=O)O[C@H]2CN3CCC2CC3)cc1,IC50,'=',39.7
Cc1cccc(N(Cc2cc(F)c(F)cc2F)C(=O)O[C@H]2CN3CCC2CC3)c1,IC50,'=',1
O=C(O[C@H]1C[N+]2(CCOc3ccccc3)CCC1CC2)N(Cc1ccccc1)c1ccccc1.[Br-],IC50,'=',1.7
COc1ccc(Cn2cc(C(=O)NCCNc3c4c(nc5ccc(OC)cc35)CCCC4)c(=O)c3ccccc32)cc1,IC50,'=',3710
COc1ccc(Cn2cc(C(=O)NCCCNc3c4c(nc5ccc(OC)cc35)CCCC4)c(=O)c3ccccc32)cc1,IC50,'=',2480
COc1ccc(Cn2cc(C(=O)NCCNc3c4c(nc5ccccc35)CCCC4)c(=O)c3ccccc32)cc1,IC50,'=',658
COc1ccc(Cn2cc(C(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)c(=O)c3ccccc32)cc1,IC50,'=',1490
COc1ccc(Cn2cc(C(=O)NCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c(=O)c3ccccc32)cc1,IC50,'=',4010
COc1ccc(Cn2cc(C(=O)NCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c(=O)c3ccccc32)cc1,IC50,'=',3270
CN1CCN(C(=O)C(Cc2ccncc2)c2ccccc2)CC1,IC50,'=',870.96
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,IC50,'=',22
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,IC50,,
CC(C)NC(=O)C(C)(C)N1CCN(C2CCCCC2)CC1,IC50,'>',100000
CN1CCCN(CC(=O)NC2CCCCC2)CC1,IC50,'=',102000
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,IC50,,
COC(=O)C1=CCCN(C)C1,IC50,'=',145000
NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,IC50,,
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCC[N+](C)(C)C23CC4CC(CC(C4)C2)C3)cc1,IC50,'=',13.1
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,IC50,'=',5500
CN(CCC[N+]12CCC(CC1)[C@@H](NC(=O)C1(O)c3ccccc3-c3ccccc31)C2)c1ccccc1.[Cl-],IC50,'=',290.8
O=C(N[C@H]1CN2CCC1CC2)C1(O)c2ccccc2-c2ccccc21,IC50,'=',9.8
N#Cc1ccc(CN2CCC(NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)Nc3ccc(C(=O)NCC4CC4)cc3)C2)cc1,IC50,'>',3162.28
CCCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3ccc(O)cc3)C2)cc1,IC50,'=',1000
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(Cl)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1.[I-],IC50,'=',39.81
OC1CCN(Cc2ccc(NCCCc3ccc(OCc4ccccc4)nn3)cc2)CC1,IC50,'>',10000
CC(=O)NC1CCN(Cc2ccc(OCCCc3ccc(Oc4ccccc4)nn3)cc2)CC1,IC50,'>',10000
O=C(NCc1ccc(-c2ccc(Cl)cc2)cc1)Nc1ccc(CN2CCCCC2)cc1,IC50,'=',511
CN(C1CCOCC1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,IC50,'=',14747
CN(c1ccccc1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,IC50,'>',10000
C=C(C)C1(O)OC(=O)C=C1OC,IC50,,
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,IC50,'=',14
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,IC50,,
O=C(O[C@H]1CN2CCC1CC2)N(CCc1ccccc1)c1ccccc1,IC50,'=',1
O=C(O[C@H]1CN2CCC1CC2)N(Cc1ccsc1)c1ccccc1,IC50,'=',0.4
O=C(O[C@H]1C[N+]2(CCCc3ccccc3)CCC1CC2)N(Cc1ccccc1)c1ccccc1.[Br-],IC50,'=',1.5
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,IC50,,
,IC50,,
CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,IC50,,
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],IC50,,
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12,IC50,,
CC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,IC50,,
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,IC50,,
O=P1(N(CCCl)CCCl)NCCCO1,IC50,,
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,IC50,,
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC.[I-].[I-].[I-],IC50,,
,IC50,,
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,IC50,,
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,IC50,,
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,IC50,,
O=C(c1ccccc1F)N1CCC(Cc2ccccc2)CC1,IC50,,
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,IC50,,
COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,IC50,,
O=C(O)CCCc1cccs1,IC50,,
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,IC50,,
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,IC50,,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,IC50,,
,IC50,,
Cc1cccc(C)c1NC(=O)C(C)N,IC50,,
C#CCC#CCO/N=C1\CN2CCC1C2,IC50,'=',8830
CCCCCCCCCCOC(=O)C1=C(c2ccccc2)CCN(CC)C1,IC50,'=',106.1
CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,IC50,,
Nc1c2c(nc3ccccc13)CCCC2,IC50,,
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,IC50,,
COc1cc(N)[nH]c2nc(-c3ccc(F)cc3)c(-c3ccncc3)c1-2,IC50,,
C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,,
CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,IC50,,
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,IC50,,
CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,IC50,,
N=C(N)NCCCCCCCCC(=O)C(N)CCCNC(=N)N,IC50,'=',7
C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,IC50,,
N=C(N)N/N=C/c1c(Cl)cccc1Cl,IC50,,
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,IC50,,
CC(O)C(=O)O,IC50,,
O=C1CCC(c2ccc(F)cc2F)(C2CCN(Cc3ccc(Br)cc3)CC2)C(=O)N1,IC50,'>',10000
NC(=O)CN1CCCC(c2ccccc2)(C2CCN(Cc3ccc(Br)cc3)CC2)C1,IC50,'=',5000
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c(C)nn(Cc3nc(C)c4ccccc4n3)c(=O)c21,IC50,'=',93
Oc1ccc(OCc2ccccc2)cc1,IC50,,
CCOC(=O)CCCCOc1nsnc1C1=CCCN(C)C1,IC50,'=',58.88
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],IC50,'=',33
,,,
CC(=O)NC1CCN(Cc2ccc(NCCCc3ccc(Oc4ccccc4)nn3)cc2)CC1,IC50,'>',10000
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CC[N+](C)(CCc3ccccc3)CC2)cc1,IC50,'=',1352.3
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCC[N+](C)(C(C)C)C(C)C)cc1,IC50,'>',3300
Cc1ccccc1C(=O)CCCN1CCC(CCCCCN)CC1,IC50,'=',3700
Oc1ncnc2[nH]ncc12,IC50,,
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,IC50,,
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,IC50,,
CCCCN(Cc1cccs1)C(=O)O[C@H]1CN2CCC1CC2,IC50,'=',0.8
O=C(O[C@H]1CN2CCC1CC2)N(Cc1cccc(F)c1)c1cccc(F)c1,IC50,'=',1.5
Cc1cccc(N(Cc2cc(F)c(F)cc2F)C(=O)O[C@H]2C[N+]3(CCCc4ccccc4)CCC2CC3)c1.[Br-],IC50,'=',3
CCCCOc1cc(CC2CNC(=O)N2)ccc1OC,IC50,,
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,IC50,,
NC(=O)c1ccccc1O,IC50,,
CCC1(c2ccccc2)C(=O)NCNC1=O,IC50,,
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,IC50,'=',2710.5
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,IC50,,
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,IC50,,
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,IC50,,
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,IC50,,
O=C(C1CN(S(=O)(=O)c2ccc3ncccc3c2)C1)N1CCN(c2ccncc2)CC1,IC50,'=',1700
O=C(CN1CCN2CCC[C@@H]2C1)NC1CCCCC1,IC50,'=',56000
C[N+]1(C)[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1ccoc1)c1ccccc1)C2.[Br-],IC50,'=',12.2
C[N+]1(C)[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1cccc(Br)c1)c1ccccc1)C2.[Br-],IC50,'=',210.3
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)N(CC1CCCCC1)c1ccsc1)C2,IC50,'=',125.5
CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1ccsc1)c1ccsc1)C2,IC50,'=',13.8
Cc1ccc(CN(C(=O)O[C@@H]2C[C@H]3CC[C@@H](C2)N3C)c2ccccc2)s1,IC50,'=',518.1
COc1ccc(CN(C(=O)O[C@H]2C[C@H]3CC[C@@H](C2)N3C)c2ccccc2)cc1,IC50,'=',734.4
C[N+]1(C)[C@@H]2CC[C@H]1C[C@H](OC(=O)N(CC1CCCCC1)c1ccsc1)C2.[Br-],IC50,'=',5.8
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,IC50,,
O=C(Nc1ccccc1)N1CCCC(c2ccccc2)(C2CCN(Cc3ccc(Br)cc3)CC2)C1,IC50,'>',10000
CC(=O)N1CCCC(c2ccccc2)(C2CCN(Cc3ccc(Br)cc3)CC2)C1,IC50,'>',10000
CN1CCC2=C(C1)c1nsnc1SC2,IC50,'=',20500
Cc1cc(F)cnc1N1CCN(C(=O)CCCc2cccc3ncccc23)CC1,IC50,'=',63.1
COc1cc(N2CCN(C(=O)CCCc3cccc4ncccc34)CC2)ccn1,IC50,'=',316.23
C[C@@H]1CN(C(=O)CCS(=O)(=O)c2cccc3ncsc23)C[C@@H](C)N1c1ccc(C#N)cn1,IC50,'=',10
O=C(CCS(=O)(=O)c1cccc2ncsc12)N1CCN(c2ccc(Cl)cn2)CC1,IC50,'=',160
O=C(CCS(=O)(=O)c1cccc2ncsc12)N1CCN(c2ccnc(C(F)(F)F)c2)CC1,IC50,'=',4800
Cc1cc(F)cnc1N1CCN(C(=O)CCCS(=O)(=O)c2cccc3ncsc23)[C@@H](C)C1,IC50,'=',1900
Fc1ccc(-c2noc(C3CCN(c4cnc5ccc(Cl)cc5c4)CC3)n2)c(Cl)c1,IC50,'>',50000
CN1[C@@H]2CC[C@H]1C[C@@H](CC(O)(c1ccccc1)c1ccccc1)C2,IC50,'<',10
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,IC50,,
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,,
COC(=O)C[C@](O)(CCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,IC50,,
COC(=O)Nc1nc2cc([S+]([O-])c3ccccc3)ccc2[nH]1,IC50,,
CC[C@@H](CO)NCCN[C@@H](CC)CO,IC50,,
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,IC50,,
Cn1c(=O)c2[nH]cnc2n(C)c1=O,IC50,,
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,IC50,,
O=C(Nc1ccc(OC(F)F)nc1)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,IC50,'>',10000
O=c1[nH]c2ccccc2c2ccccc12,IC50,,
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,IC50,,
CCN1CC=C(c2ccccc2)C(C(=O)OCCCc2ccccc2)C1.Cl,IC50,'=',59.2
O=P1(NCCCl)OCCCN1CCCl,IC50,,
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,IC50,'=',2936
CC(=O)[C@H]1[C@H](C#N)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,IC50,,
CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,IC50,,
C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,IC50,,
,IC50,,
COc1ccc(C#CCO/N=C2\CN3CCC2C3)cc1,IC50,'=',10600
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,IC50,,
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,IC50,,
O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,IC50,,
CC1CCC(NC(=O)N(CCCl)N=O)CC1,IC50,,
CSc1ccc(/C=C2/C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1,IC50,,
CNNCc1ccc(C(=O)NC(C)C)cc1,IC50,,
CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,IC50,,
C[N+](C)(C)CCOC(N)=O.[Cl-],IC50,'=',150000
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,IC50,,
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,IC50,,
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,IC50,,
CCCc1cc(=O)[nH]c(=S)[nH]1,IC50,,
CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,IC50,,
,IC50,,
CC(O)CO,IC50,,
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,IC50,,
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,IC50,,
Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,IC50,,
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,IC50,,
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,IC50,,
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,IC50,'=',5500
O=NN(CCCl)C(=O)NCCCl,IC50,,
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,IC50,,
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,IC50,,
COC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3ccc(O)cc3)C2)cc1,IC50,'=',1000
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(C(=O)c3ccccc3)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1.[I-],IC50,'=',10
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(C(F)(F)F)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1.[I-],IC50,'=',50.12
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(CC3CC3)C2)cc1,IC50,'=',630.96
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(CC)C2)cc1,IC50,'>',3162.28
CCCC[C@@H](CC)COC(=O)c1ccccc1C(=O)OC[C@@H](CC)CCCC,IC50,,
,,,
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],IC50,,
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,IC50,'=',3971
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,IC50,,
C[S+](C)[O-],IC50,,
CCN1CCN(c2ccc(NC(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2Cl)CC1,IC50,'=',2600
COc1cc(CO/N=C/C2CN3CCC2CC3)on1.Cl,IC50,'=',1641
Clc1ccccc1CN1CCc2sccc2C1,IC50,,
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,IC50,,
O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,IC50,,
CC(=O)CNC1CCN(Cc2ccc(CCNC(=O)c3ccc(-c4ccc(F)cc4)cc3)cc2)CC1,IC50,'=',2520
NC(=O)C1CCN(CCOc2ccc(C#Cc3ccc(-c4ccc(Cl)cc4)cn3)cc2)CC1,IC50,'>',10000
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,IC50,,
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,IC50,,
CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,IC50,,
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],IC50,'=',3080
,IC50,,
CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)OC(C)C)NC[C@@H](N)CS,IC50,,
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,IC50,,
CCN(CC)CC(=O)Nc1c(C)cccc1C,IC50,,
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,IC50,,
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,IC50,,
O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,IC50,,
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,IC50,,
,IC50,,
CNCCC=C1c2ccccc2CCc2ccccc21,IC50,'=',82
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,IC50,'=',748.7
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,IC50,,
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,IC50,,
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,IC50,,
Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,IC50,,
