ID,SMILES,Type,Value
50065214,Fc1ccc(cc1)C#CCO\N=C1/CN2CCC1C2,IC50,5460
50065215,CO\N=C1/CN2CCC1C2,IC50,26900
50065216,Clc1ccc(cc1)C#CCO\N=C1/CN2CCC1C2,IC50,4010
50065217,[O-][N+](=O)c1cccc(c1)C#CCO[N-][C+]1CN2CCC1C2,IC50,15100
50065218,C(O\N=C1/CN2CCC1C2)C#Cc1ccsc1,IC50,4840
50065219,C=CCO\N=C1/CN2CCC1C2,IC50,4050
50065220,COc1ccc(cc1)C#CCO\N=C1/CN2CCC1C2,IC50,10600
50065221,C\C(=C/CO\N=C1/CN2CCC1C2)C#C,IC50,2590
50065222,Fc1cccc(c1)C#CCO\N=C1/CN2CCC1C2,IC50,9850
50065223,COc1cccc(c1)C#CCO\N=C1/CN2CCC1C2,IC50,7680
50065224,[#6]\[#6](-[#6])=[#6]\[#6]-[#8]\[#7]=[#6]-1/[#6]-[#7]-2-[#6]-[#6]-[#6]-1-[#6]-2,IC50,216
50065225,Cc1ccc(cc1)C#CCO\N=C1/CN2CCC1C2,IC50,14100
50065226,C\C(=C/CO\N=C1/CN2CCC1C2)C#Cc1ccccc1,IC50,1090
50065227,C(O\N=C1/CN2CCC1C2)C#Cc1ccccc1,IC50,5420
50066850,"OC(C(=O)N[C@H]1CN2CCC1CC2)(c1cccs1)c1cccs1 |r,wD:5.4,(-1.32,.06,;-1.75,-1.1,;-.77,-2.29,;-1.2,-3.44,;.75,-2.03,;1.73,-3.23,;1.16,-4.74,;2.21,-5.97,;3.8,-5.68,;4.36,-4.15,;3.32,-2.91,;2.4,-3.81,;3.19,-4.79,;-3.27,-1.35,;-4.35,-.27,;-5.71,-.97,;-5.46,-2.49,;-3.94,-2.72,;-.23,-.84,;1.15,-1.49,;2.19,-.36,;1.43,.98,;-.08,.68,)|",IC50,0.9
50066851,"OC(C(=O)N[C@H]1CN2CCC1CC2)(c1ccccc1)c1ccccc1 |r,wD:5.4,(-1.32,.06,;-1.75,-1.1,;-.77,-2.29,;-1.2,-3.44,;.75,-2.03,;1.73,-3.23,;1.16,-4.74,;2.21,-5.97,;3.8,-5.68,;4.36,-4.15,;3.32,-2.91,;2.4,-3.81,;3.19,-4.79,;-3.27,-1.35,;-3.81,-2.79,;-5.33,-3.04,;-6.31,-1.85,;-5.77,-.41,;-4.25,-.16,;-.23,-.84,;1.1,-1.63,;2.44,-.87,;2.45,.67,;1.12,1.45,;-.22,.7,)|",IC50,6.1
50066852,"[Cl-].CN([C@H]1C[N+]2(CCCOc3ccc(cc3)-c3ccccc3)CCC1CC2)C(=O)C1c2ccccc2Oc2ccccc12 |r,wD:3.1,(19.44,3.96,;2.41,3.22,;1.35,3.84,;1.36,5.38,;2.8,6.21,;2.79,7.84,;4.27,8.18,;5.32,7.05,;6.82,7.39,;7.87,6.26,;9.37,6.6,;10.42,5.47,;11.92,5.82,;12.37,7.29,;11.33,8.42,;9.83,8.07,;13.88,7.63,;14.93,6.51,;16.43,6.85,;16.88,8.33,;15.83,9.45,;14.33,9.11,;1.37,8.66,;-.06,7.82,;-.04,6.2,;.4,7.42,;1.49,8.06,;.01,3.08,;-1.05,3.71,;,1.54,;-1.33,.77,;-2.67,1.54,;-4,.77,;-4,-.77,;-2.67,-1.54,;-1.33,-.77,;,-1.54,;1.31,-.77,;2.67,-1.54,;4,-.77,;4,.77,;2.67,1.54,;1.31,.77,)|",IC50,281
50066853,"[Br-].CN([C@H]1C[N+]2(CCCn3cccc3)CCC1CC2)C(=O)C1c2ccccc2Oc2ccccc12 |r,wD:3.1,(12.59,3.56,;2.41,3.22,;1.35,3.84,;1.36,5.38,;2.8,6.21,;2.79,7.84,;4.27,8.18,;5.32,7.05,;6.82,7.39,;7.87,6.26,;9.38,6.46,;10.03,5.06,;8.9,4.01,;7.55,4.77,;1.37,8.66,;-.06,7.82,;-.04,6.2,;.4,7.42,;1.49,8.06,;.01,3.08,;-1.05,3.71,;,1.54,;-1.33,.77,;-2.67,1.54,;-4,.77,;-4,-.77,;-2.67,-1.54,;-1.33,-.77,;,-1.54,;1.31,-.77,;2.67,-1.54,;4,-.77,;4,.77,;2.67,1.54,;1.31,.77,)|",IC50,76
50066854,"[Br-].O=C(N[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C1c2ccccc2Oc2ccccc12 |r,wU:4.2,(6.57,3.56,;-1.05,3.71,;.01,3.08,;1.35,3.84,;1.36,5.38,;-.06,6.22,;-.03,7.86,;-1.51,8.21,;-2.57,7.1,;-4.07,7.45,;-5.13,6.34,;-6.63,6.7,;-7.69,5.58,;-9.19,5.94,;-9.62,7.42,;-8.56,8.54,;-7.06,8.17,;1.4,8.66,;2.82,7.8,;2.78,6.18,;2.35,7.41,;1.27,8.06,;,1.54,;-1.33,.77,;-2.67,1.54,;-4,.77,;-4,-.77,;-2.67,-1.54,;-1.33,-.77,;,-1.54,;1.31,-.77,;2.67,-1.54,;4,-.77,;4,.77,;2.67,1.54,;1.31,.77,)|",IC50,4.9
50066855,CN(CCC[N+]12CCC(CC1)[C@H](C2)NC(=O)C1(O)c2ccccc2-c2ccccc12)c1ccccc1,IC50,291
50066856,"[Br-].O=C(N[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(c1cccs1)c1cccs1 |r,wD:4.2,(14.66,-2.25,;2.83,-2.46,;1.6,-2.46,;.83,-1.12,;1.61,.22,;3.27,.22,;4.09,1.64,;5.54,1.18,;5.88,-.32,;7.35,-.78,;7.69,-2.28,;9.16,-2.74,;9.49,-4.25,;10.97,-4.7,;12.1,-3.66,;11.76,-2.16,;10.29,-1.7,;3.27,3.05,;1.61,3.05,;.82,1.64,;1.81,2.48,;3.07,2.48,;.82,-3.79,;1.58,-5.13,;3.1,-5.27,;3.42,-6.78,;2.08,-7.55,;.94,-6.51,;-.72,-3.78,;-1.61,-5.02,;-3.07,-4.53,;-3.06,-2.99,;-1.6,-2.53,)|",IC50,54
50066857,"[Br-].OC(C(=O)N[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)(c1cccs1)c1cccs1 |r,wD:6.4,(14.66,-2.25,;-.84,-3.54,;.32,-3.97,;1.5,-2.98,;2.66,-3.41,;1.24,-1.46,;2.43,-.47,;3.99,-1.04,;5.25,.01,;6.45,-.91,;6.25,-2.44,;7.48,-3.38,;7.28,-4.9,;8.51,-5.84,;8.31,-7.37,;9.54,-8.3,;10.96,-7.7,;11.15,-6.18,;9.93,-5.24,;4.96,1.62,;3.4,2.19,;2.17,1.13,;3.39,1.58,;4.58,1.15,;.58,-5.49,;1.95,-6.15,;1.73,-7.67,;.21,-7.93,;-.5,-6.57,;.06,-2.45,;-1.46,-2.3,;-1.78,-.79,;-.44,-.03,;.7,-1.07,)|",IC50,4.4
50066858,"[Br-].OC(C(=O)N[C@H]1C[N+]2(CCOc3ccccc3)CCC1CC2)(c1cccs1)c1cccs1 |r,wD:6.4,(12.06,-2.25,;-.84,-3.54,;.32,-3.97,;1.5,-2.98,;2.66,-3.41,;1.24,-1.46,;2.43,-.47,;3.99,-1.04,;5.25,.01,;6.45,-.91,;6.25,-2.44,;7.48,-3.38,;7.28,-4.9,;8.5,-5.84,;8.3,-7.37,;6.88,-7.96,;5.66,-7.02,;5.86,-5.49,;4.96,1.62,;3.4,2.19,;2.17,1.13,;3.39,1.58,;4.58,1.15,;.58,-5.49,;1.95,-6.15,;1.73,-7.67,;.21,-7.93,;-.5,-6.57,;.06,-2.45,;-1.46,-2.3,;-1.78,-.79,;-.44,-.03,;.7,-1.07,)|",IC50,2.1
50066859,"[Br-].OC(C(=O)N[C@H]1C[N+]2(CCCc3cccs3)CCC1CC2)(c1cccs1)c1cccs1 |r,wD:6.4,(11.66,-2.25,;-.84,-3.54,;.32,-3.97,;1.5,-2.98,;2.66,-3.41,;1.24,-1.46,;2.43,-.47,;3.99,-1.04,;5.25,.01,;6.45,-.91,;6.25,-2.44,;7.48,-3.38,;7.28,-4.9,;5.93,-5.62,;6.21,-7.13,;7.74,-7.33,;8.4,-5.94,;4.96,1.62,;3.4,2.19,;2.17,1.13,;3.39,1.58,;4.58,1.15,;.58,-5.49,;1.95,-6.15,;1.73,-7.67,;.21,-7.93,;-.5,-6.57,;.06,-2.45,;-1.46,-2.3,;-1.78,-.79,;-.44,-.03,;.7,-1.07,)|",IC50,1
50066860,"[Br-].OC(C(=O)N[C@H]1C[N+]2(CCCc3ccccc3)CCC1CC2)(c1cccs1)c1cccs1 |r,wD:6.4,(12.05,-2.25,;-.84,-3.54,;.32,-3.97,;1.5,-2.98,;2.66,-3.41,;1.24,-1.46,;2.43,-.47,;3.99,-1.04,;5.25,.01,;6.45,-.91,;6.25,-2.44,;7.48,-3.38,;7.28,-4.9,;8.5,-5.84,;8.3,-7.37,;6.88,-7.96,;5.66,-7.02,;5.86,-5.49,;4.96,1.62,;3.4,2.19,;2.17,1.13,;3.39,1.58,;4.58,1.15,;.58,-5.49,;1.95,-6.15,;1.73,-7.67,;.21,-7.93,;-.5,-6.57,;.06,-2.45,;-1.46,-2.3,;-1.78,-.79,;-.44,-.03,;.7,-1.07,)|",IC50,1
50066861,"O.[Br-].[H][C@]12O[C@@]1([H])[C@]1([H])C[C@@]([H])(C[C@@]2([H])[N+]1(C)C)OC(=O)C(O)(c1cccs1)c1cccs1 |r,TLB:4:3:15:10.12.9,4:5:15:10.12.9,18:10:15:3.5|",IC50,0.1
50066862,"CN([C@H]1CN2CCC1CC2)C(=O)C1c2ccccc2Oc2ccccc12 |r,wD:2.1,(2.41,3.22,;1.35,3.84,;1.36,5.38,;2.78,6.15,;2.8,7.76,;1.41,8.59,;-.02,7.79,;-.05,6.18,;1.24,6.26,;1.28,7.52,;.01,3.08,;-1.05,3.7,;,1.54,;-1.33,.77,;-2.67,1.54,;-4,.77,;-4,-.77,;-2.67,-1.54,;-1.33,-.77,;,-1.54,;1.31,-.77,;2.67,-1.54,;4,-.77,;4,.77,;2.67,1.54,;1.31,.77,)|",IC50,30
50066863,"O=C(N[C@H]1CN2CCC1CC2)C1c2ccccc2Oc2ccccc12 |r,wU:3.2,(-1.05,3.7,;.01,3.08,;1.35,3.84,;1.36,5.38,;-.04,6.17,;-.04,7.78,;1.36,8.59,;2.77,7.78,;2.79,6.16,;1.5,6.26,;1.47,7.51,;,1.54,;-1.33,.77,;-2.67,1.54,;-4,.77,;-4,-.77,;-2.67,-1.54,;-1.33,-.77,;,-1.54,;1.31,-.77,;2.67,-1.54,;4,-.77,;4,.77,;2.67,1.54,;1.31,.77,)|",IC50,13
50066864,"OC1(C(=O)N[C@H]2CN3CCC2CC3)c2ccccc2-c2ccccc12 |r,wU:5.4,(1.13,-2.03,;,-1.41,;-1.05,-2.61,;-.61,-3.81,;-2.63,-2.33,;-3.67,-3.56,;-3.06,-5.13,;-4.13,-6.43,;-5.8,-6.14,;-6.4,-4.55,;-5.33,-3.24,;-4.36,-4.18,;-5.17,-5.21,;-1.32,-.65,;-2.67,-1.41,;-3.97,-.65,;-3.97,.88,;-2.67,1.65,;-1.32,.88,;1.32,.88,;2.65,1.65,;4.01,.88,;4.01,-.65,;2.65,-1.41,;1.32,-.65,)|",IC50,9.8
50066865,"CCC(O)(C(=O)N[C@H]1CN2CCC1CC2)c1cccs1 |r,wD:7.6,(-.7,-3.69,;-1.58,-3.17,;-1.57,-1.6,;-1.56,-.37,;-.25,-2.38,;-.26,-3.41,;1.1,-1.63,;2.43,-2.41,;2.41,-4.02,;3.81,-4.82,;5.21,-4.01,;5.21,-2.38,;3.81,-1.57,;3.26,-2.73,;4.33,-3.38,;-2.91,-2.36,;-3.07,-3.88,;-4.58,-4.18,;-5.33,-2.84,;-4.29,-1.71,)|",IC50,176
50066866,"O[C@@](C1CCCC1)(C(=O)N[C@H]1CN2CCC1CC2)c1cccs1 |r,wD:10.10,1.20,(-1.96,.59,;-.74,.79,;.78,1.05,;1.85,-.04,;3.22,.67,;2.97,2.19,;1.44,2.42,;.24,-.4,;1.25,-.23,;-.3,-1.84,;.68,-3.03,;.11,-4.54,;1.15,-5.77,;2.75,-5.49,;3.3,-3.95,;2.27,-2.71,;1.35,-3.62,;2.14,-4.59,;-.2,2.24,;1.05,3.11,;.59,4.58,;-.95,4.59,;-1.44,3.13,)|",IC50,0.4
50066867,"O=C(N[C@H]1CN2CCC1CC2)C(c1cccs1)c1cccs1 |r,wD:3.2,(-.26,-3.62,;-.25,-2.38,;1.1,-1.63,;2.43,-2.41,;2.41,-4.03,;3.81,-4.83,;5.21,-4.01,;5.21,-2.38,;3.81,-1.57,;3.26,-2.74,;4.33,-3.38,;-1.57,-1.6,;-2.91,-2.36,;-3.07,-3.88,;-4.58,-4.19,;-5.34,-2.85,;-4.3,-1.71,;-1.56,-.06,;-2.79,.84,;-2.3,2.29,;-.76,2.28,;-.3,.81,)|",IC50,35
50071169,CCOC(=O)c1c(C)[nH]c2ccc3OC4N(CCc5ccccc45)Cc3c12,IC50,5009
50071170,CCOC(=O)c1c[nH]c2ccc3OC4N(CCc5cc(OC)ccc45)Cc3c12,IC50,5617
50071171,CCOC(=O)c1c(C)[nH]c2ccc3OC4N(CCc5cc(OC)ccc45)Cc3c12,IC50,6559
50071172,CCCOC(=O)c1c(C)[nH]c2ccc3OC4N(CCc5cc(OC)ccc45)Cc3c12,IC50,1962
50071174,CCOC(=O)c1c(C)[nH]c2ccc3OC4N(CCc5cc(Oc6ccccc6)ccc45)Cc3c12,IC50,1959
50071175,CCOC(=O)c1c(C)[nH]c2ccc3OC4N(CCc5cccc(C)c45)Cc3c12,IC50,6110
50071176,COC(=O)c1c(C)[nH]c2ccc3OC4N(CCc5ccccc45)Cc3c12,IC50,7121
50071177,CCOC(=O)c1c(C)[nH]c2ccc3OC4N(CCc5cc(C)ccc45)Cc3c12,IC50,3278
50071178,COc1ccc2C3Oc4ccc5[nH]c(C)cc5c4CN3CCc2c1,IC50,10767
50071179,COC(=O)c1c(C)[nH]c2ccc3OC4N(CCc5cc(OC)ccc45)Cc3c12,IC50,3788
50071180,CCOC(=O)c1c(C)[nH]c2ccc3OC4N(CCc5ccc(OC)cc45)Cc3c12,IC50,9018
50071181,CCOC(=O)c1c(C)[nH]c2ccc3OC4N(CCc5cc(OC)c(OC)cc45)Cc3c12,IC50,12903
50071182,CCOC(=O)c1c[nH]c2ccc3OC4N(CCc5cc(OC)c(OC)cc45)Cc3c12,IC50,8221
50071184,COc1ccc2C3Oc4ccc5[nH]c(C)c(C(=O)OC(C)C)c5c4CN3CCc2c1,IC50,4058
50071185,COc1cc2CCN3Cc4c(OC3c2cc1OC)ccc1[nH]c(C)cc41,IC50,32654
50071186,CCOC(=O)c1c(C)[nH]c2ccc3OC4N(CCc5cc(OCC)ccc45)Cc3c12,IC50,4250
50072215,CN1CCC=C(C1)c1nsnc1OCC#Cc1ccccc1 |c:4|,IC50,37
50072234,CN1CCC=C(C1)c1nsnc1OCCCCc1ccccc1 |c:4|,IC50,145
50073449,CCN1CCC(=C(C1)C(=O)OCCCc1ccccc1)c1ccccc1 |c:5|,IC50,122
50073450,CCN1CC=C(C(C1)C(=O)OC)c1ccccc1 |c:4|,IC50,33118
50073451,CCCCOC(=O)C1=C(CCN(CC)C1)c1ccccc1 |t:7|,IC50,68
50073452,CCN1CC=C(C(C1)C(=O)Oc1ccccc1)c1ccccc1 |c:4|,IC50,19027
50073453,CCN1CC[C@H]([C@@H](C1)C(=O)OC1CCCCC1)c1ccccc1,IC50,913
50073454,CCN1CCC(=C(C1)C(=O)OCC1CCCCC1)c1ccccc1 |c:5|,IC50,15
50073455,CCCCCCCCCCOC(=O)C1CN(CC)CC=C1c1ccccc1 |c:19|,IC50,484
50073456,CCN1CC=C(C(C1)C(=O)OCC(c1ccccc1)c1ccccc1)c1ccccc1 |c:4|,IC50,4024
50073457,CCCCCCOC(=O)C1CN(CC)CC=C1c1ccccc1 |c:15|,IC50,27
50073458,CCN1CCC(=C(C1)C(=O)OC)c1ccccc1 |c:5|,IC50,2308
50073459,CCN1CC=C(C(C1)C(=O)OCCCC1CCCCC1)c1ccccc1 |c:4|,IC50,963
50073460,CCN1CCC(=C(C1)C(=O)OCCCCCc1ccccc1)c1ccccc1 |c:5|,IC50,317
50073461,CCCCCCCCCOC(=O)C1CN(CC)CC=C1c1ccccc1 |c:18|,IC50,30
50073462,CCCCCc1noc(n1)C1CN(CC)CC=C1c1ccccc1 |c:17|,IC50,889
50073463,CCN1CCC(=C(C1)C(=O)OCC(c1ccccc1)c1ccccc1)c1ccccc1 |c:5|,IC50,2830
50073464,CCCCCCOC(=O)C1=C(CCN(CC)C1)c1ccccc1 |t:9|,IC50,35
50073465,CCCCCCCCCOC(=O)C1=C(CCN(CC)C1)c1ccccc1 |t:12|,IC50,12
50073466,CCCCOC(=O)C1CN(CC)CC=C1c1ccccc1 |c:13|,IC50,77
50073467,CCN1CC=C(C(C1)C(=O)OCCc1ccccc1)c1ccccc1 |c:4|,IC50,234
50073468,CCCCCCCOC(=O)C1=C(CCN(CC)C1)c1ccccc1 |t:10|,IC50,78
50073469,CCCCCCCCOC(=O)C1=C(CCN(CC)C1)c1ccccc1 |t:11|,IC50,22
50073470,CCCCCCOC(=O)[C@H]1CN(CC)CC[C@H]1c1ccccc1,IC50,61
50073471,CCCCCc1noc(n1)C1=C(CCN(CC)C1)c1ccccc1 |t:11|,IC50,1088
50073472,CCCOC(=O)C1=C(CCN(CC)C1)c1ccccc1 |t:6|,IC50,278
50073473,CCN1CC=C(C(C1)C(=O)OCCc1ccc(C)cc1)c1ccccc1 |c:4|,IC50,94
50073474,CCN1CCC(=C(C1)C(=O)Oc1ccccc1)c1ccccc1 |c:5|,IC50,1820
50073475,CCOC(=O)C1CN(CC)CC=C1c1ccccc1 |c:11|,IC50,2220
50073476,CCN1CC=C(C(C1)C(=O)OCCC1CCCCC1)c1ccccc1 |c:4|,IC50,105
50073477,CCN1CCC(=C(C1)C(=O)OCCC1CCCCC1)c1ccccc1 |c:5|,IC50,39
50073478,CCN1CCC(=C(C1)C(=O)OCCCCc1ccccc1)c1ccccc1 |c:5|,IC50,69
50073479,CCN1CC=C(C(C1)C(=O)OC1CCCCC1)c1ccccc1 |c:4|,IC50,17
50073480,CCN1CC=C(C(C1)C(=O)OCCCCCc1ccccc1)c1ccccc1 |c:4|,IC50,670
50073481,CCN1CCC(=C(C1)C(=O)OCC(C)C)c1ccccc1 |c:5|,IC50,121
50073482,CCCCCOC(=O)C1CN(CC)CC=C1c1ccccc1 |c:14|,IC50,85
50073483,CCN1CC[C@H]([C@H](C1)C(=O)OCCc1ccccc1)c1ccccc1,IC50,3285
50073484,CCCOC(=O)C1CN(CC)CC=C1c1ccccc1 |c:12|,IC50,291
50073485,CCN1CCC(=C(C1)C(=O)OCCCC1CCCCC1)c1ccccc1 |c:5|,IC50,611
50073486,CCN1CC=C(C(C1)C(=O)OCCCc1ccccc1)c1ccccc1 |c:4|,IC50,59
50073487,CCCCCCCCCCOC(=O)C1=C(CCN(CC)C1)c1ccccc1 |t:13|,IC50,106
50073488,CCN1CC=C(C(C1)C(=O)OCc1ccccc1)c1ccccc1 |c:4|,IC50,13
50073489,CCN1CCC(=C(C1)C(=O)OCCc1ccc(OC)cc1)c1ccccc1 |c:5|,IC50,1914
50073490,CCN1CCC(=C(C1)C(=O)OCc1ccccc1)c1ccccc1 |c:5|,IC50,65
50073491,CCN1CC=C(C(C1)C(=O)OCCCCc1ccccc1)c1ccccc1 |c:4|,IC50,743
50073492,CCN1CCC(=C(C1)C(=O)OCCc1ccccc1)c1ccccc1 |c:5|,IC50,9.6
50073493,CCOC(=O)C1=C(CCN(CC)C1)c1ccccc1 |t:5|,IC50,888
50073495,CCN1CC=C(C(C1)C(=O)OCCc1ccc(OC)cc1)c1ccccc1 |c:4|,IC50,159
50073496,CCCCCCCCOC(=O)C1CN(CC)CC=C1c1ccccc1 |c:17|,IC50,77
50073497,CCCCCCCOC(=O)C1CN(CC)CC=C1c1ccccc1 |c:16|,IC50,161
50073498,CCN1CC=C(C(C1)C(=O)OCC1CCCCC1)c1ccccc1 |c:4|,IC50,54
50073499,CCCCCOC(=O)C1=C(CCN(CC)C1)c1ccccc1 |t:8|,IC50,64
50073500,CCN1CC[C@H]([C@H](C1)C(=O)OC1CCCCC1)c1ccccc1,IC50,1141
50073501,CCN1CCC(=C(C1)C(=O)OCCc1ccc(C)cc1)c1ccccc1 |c:5|,IC50,8.8
50073503,CCN1CCC(=C(C1)C(=O)OC1CCCCC1)c1ccccc1 |c:5|,IC50,18
50073504,CCN1CC=C(C(C1)C(=O)OCC(C)C)c1ccccc1 |c:4|,IC50,128
50076089,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](\C=C\[C@H]3CCC[C@H](C)N3C)[C@@H]12,IC50,548
50078061,CN1CCN(CC1)C1=Nc2ccccc2Sc2ccc(OS(=O)(=O)C(F)(F)F)cc12 |t:8|,IC50,460
50078062,CN1CCN(CC1)C1=Nc2ccccc2Oc2ccc(OS(=O)(=O)C(F)(F)F)cc12 |t:8|,IC50,490
50078063,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccc(OS(=O)(=O)C(F)(F)F)cc12 |t:8|,IC50,54
50078065,CN1CCN(CC1)C1=Nc2cc(OS(C)(=O)=O)ccc2Nc2ccccc12 |t:8|,IC50,38
50078066,CN1CCN(CC1)C1=Nc2ccccc2Nc2ccc(OS(C)(=O)=O)cc12 |t:8|,IC50,1000
50081724,"CC(C)(C)OC(=O)Nc1ccc(cc1)-c1cc(C=C2CN3CCC2CC3)on1 |w:17.17,(10.93,-19.04,;11.84,-17.74,;13.3,-17.06,;12.42,-19.09,;11.06,-16.38,;9.51,-16.38,;8.73,-17.71,;8.73,-15.02,;7.17,-15.02,;6.42,-13.66,;4.89,-13.66,;4.12,-14.99,;4.87,-16.32,;6.4,-16.34,;2.59,-14.98,;1.7,-13.72,;.23,-14.2,;-1.12,-13.4,;-2.49,-14.18,;-2.49,-15.7,;-3.82,-16.48,;-3.08,-14.7,;-4.56,-15.11,;-3.82,-13.4,;-5.14,-14.18,;-5.14,-15.7,;.21,-15.72,;1.66,-16.21,)|",IC50,>10
50081725,"COc1ccc(COc2ccc(cc2OCc2ccc(OC)cc2)-c2cc(\C=C3/CN4CCC3CC4)on2)cc1 |(16.41,-12.32,;15.64,-13.64,;14.09,-13.64,;13.32,-14.98,;11.77,-14.96,;11.02,-13.61,;9.47,-13.61,;8.68,-14.93,;7.13,-14.93,;6.38,-13.57,;4.87,-13.57,;4.09,-14.9,;4.84,-16.22,;6.36,-16.24,;7.13,-17.59,;6.36,-18.92,;7.12,-20.27,;6.33,-21.6,;7.09,-22.94,;8.63,-22.95,;9.41,-24.29,;10.95,-24.29,;9.42,-21.6,;8.65,-20.27,;2.58,-14.89,;1.69,-13.64,;.23,-14.11,;-1.12,-13.32,;-2.47,-14.09,;-2.47,-15.6,;-3.8,-16.38,;-5.11,-15.6,;-5.11,-14.09,;-3.8,-13.32,;-4.53,-15.01,;-3.06,-14.61,;.2,-15.63,;1.65,-16.11,;11.79,-12.29,;13.32,-12.29,)|",IC50,260
50081728,"COc1ccc(COc2ccc(cc2)-c2cc(\C=C3\CN4CCC3CC4)on2)cc1 |(27.23,-4.04,;28.76,-3.82,;29.69,-5.04,;31.24,-4.84,;32.18,-6.07,;31.6,-7.5,;32.55,-8.72,;34.08,-8.52,;35.01,-9.72,;36.53,-9.53,;37.47,-10.74,;36.89,-12.16,;35.37,-12.37,;34.43,-11.14,;37.81,-13.37,;37.39,-14.82,;38.66,-15.69,;38.69,-17.24,;37.34,-18.01,;37.34,-19.53,;36,-20.3,;34.69,-19.53,;34.69,-18.01,;36,-17.24,;35.27,-18.94,;36.75,-18.53,;39.85,-14.75,;39.34,-13.32,;30.07,-7.71,;29.11,-6.5,)|",IC50,250
50081730,COc1ccc(COc2ccc(cc2OCc2ccc(OC)cc2)-c2cc(\C=C3\CN4CCC3C4)on2)cc1,IC50,1228
50081731,"COc1ccc(COc2ccc(cc2OCc2ccc(OC)cc2)-c2cc(\C=C3\CN4CCC3CC4)on2)cc1 |(27.17,-4.04,;28.72,-3.81,;29.65,-5.04,;31.2,-4.83,;32.13,-6.06,;31.55,-7.48,;32.49,-8.71,;34.02,-8.51,;34.97,-9.71,;34.39,-11.13,;35.32,-12.35,;36.83,-12.15,;37.41,-10.73,;36.48,-9.51,;37.06,-8.09,;38.61,-7.87,;39.19,-6.45,;40.72,-6.25,;41.31,-4.81,;40.37,-3.59,;40.95,-2.17,;39.99,-.95,;38.82,-3.81,;38.24,-5.23,;37.76,-13.35,;37.34,-14.8,;38.61,-15.67,;38.64,-17.21,;37.29,-17.99,;37.29,-19.5,;35.95,-20.27,;34.64,-19.5,;34.64,-17.99,;35.95,-17.21,;35.22,-18.91,;36.69,-18.5,;39.8,-14.73,;39.28,-13.31,;30.03,-7.7,;29.07,-6.49,)|",IC50,247
50081732,"CC(C)(C)OC(=O)Nc1ccc(cc1)-c1cc(C=C2CN3CCC2CC3)on1 |w:17.17,(36.02,-4.34,;34.43,-4.44,;33.01,-3.7,;35.15,-3.15,;33.85,-5.87,;34.8,-7.11,;36.35,-6.9,;34.21,-8.55,;35.16,-9.76,;34.58,-11.19,;35.51,-12.42,;37.04,-12.21,;37.62,-10.79,;36.68,-9.57,;37.97,-13.42,;37.54,-14.88,;38.82,-15.75,;38.85,-17.31,;37.49,-18.09,;37.49,-19.61,;36.15,-20.39,;36.9,-18.61,;35.42,-19.02,;36.15,-17.31,;34.83,-18.09,;34.83,-19.61,;40.02,-14.81,;39.5,-13.38,)|",IC50,806
50081734,COc1ccc(COc2ccc(cc2OCc2ccc(OC)cc2)-c2cc(\C=C3/CN4CCC3C4)on2)cc1,IC50,114
50081736,"COc1ccc(COc2ccc(cc2)-c2cc(\C=C3/CN4CCC3CC4)on2)cc1 |(16.5,-12.38,;15.72,-13.71,;14.17,-13.71,;13.39,-15.04,;11.83,-15.04,;11.08,-13.68,;9.52,-13.68,;8.72,-15.01,;7.17,-15.01,;6.39,-16.32,;4.87,-16.3,;4.11,-14.98,;4.89,-13.65,;6.41,-13.65,;2.59,-14.96,;1.7,-13.71,;.23,-14.19,;-1.12,-13.39,;-2.48,-14.17,;-2.48,-15.69,;-3.82,-16.47,;-5.14,-15.69,;-5.14,-14.17,;-3.82,-13.39,;-4.56,-15.09,;-3.08,-14.68,;.21,-15.71,;1.66,-16.19,;11.83,-12.35,;13.39,-12.35,)|",IC50,809
50105066,Cc1ccc2[nH]c(=O)n(C3CCN(Cc4cc5OCOc5cc4Cl)CC3)c2c1,IC50,556
50105094,Clc1cc2OCOc2cc1CN1CCC(CC1)n1c2ccccc2[nH]c1=O,IC50,630
50105106,Cc1ccc(CN2CCC(CC2)n2c3ccccc3[nH]c2=O)c(Cl)c1,IC50,1780
50105707,"Brc1cc(CO\N=C\C2C[NH+]3CCC2CC3)on1 |(17.13,-1.98,;15.61,-1.7,;14.49,-2.76,;13.14,-2.01,;11.82,-2.81,;10.47,-2.06,;9.15,-2.85,;7.8,-2.11,;6.48,-2.9,;6.53,-4.44,;5.22,-5.25,;4.44,-3.9,;5.61,-3.74,;5.21,-2.25,;3.82,-2.97,;3.86,-4.52,;13.46,-.49,;14.96,-.31,)|",IC50,1217
50105708,Clc1cc(CO\N=C\C2C[NH+]3CCC2C3)on1,IC50,44
