SMILES,Type,Relation,Value
CC(=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)CNCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',0.8511
N=C(N)NCCC[C@@H](NCCN1CCN(CCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1)C(=O)O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',7.762
CC(=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NCCN1CCN(CC(=O)NC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',5370.32
CC(=O)N[C@@H](CCCN)C(=O)NC(=O)[C@H](C)NC(=O)[C@H](CCNC(=N)N)NC1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',1.288
CC(=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NCCN1CCN(C(=O)CC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',6165.95
CC(=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NCCN1CCN(C(=O)CCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',223.87
COc1ccc(NC(=O)N2CCN(c3ccc(F)cc3)CC2)cc1N1CCN(C)CC1,Ki,'>',10000
CN(C)C1(CNCCC2CCSCC2)COc2ccccc2OC1,Ki,'=',52
C[C@H](C1=C(CCN(C)C)Cc2ccccc21)c1cnccn1,Ki,'=',20000
C[C@@H]1O[C@H]([C@H]2CCC[N+]2(C)C)CS1,Ki,'=',19054.61
CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,Ki,'=',179
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,Ki,'=',0.3
Fc1ccc(C(N[C@H]2C[C@H]3CC[C@@H](C2)N3)c2ccc(F)cc2)cc1,Ki,'=',154
CCN(CC)CCOCCOC(=O)C(C)c1ccccc1,Ki,'>',10000
COc1ccc2c(c1)CC(CCN(C)C)=C2C(C)c1ccccn1,Ki,'=',1548.82
C[N+](C)(C)C[C@@H]1CO[C@](c2ccccc2)(C2CCCCC2)CO1.[I-],Ki,'=',15.49
C[N+](C)(C)C[C@@H]1CO[C@@H](c2ccccc2)[C@H](c2ccccc2)O1.[I-],Ki,'=',1412.54
C[N+](C)(C)C[C@@H]1CO[C@@H](c2ccccc2)C(c2ccccc2)(c2ccccc2)O1.[I-],Ki,'=',549.54
O=C(CCN1CCCc2ccccc21)N1CCC1,Ki,'=',4466.84
CN(C)C[C@@H]1CNC(=O)O1,Ki,'>',100000
CN1C[C@H](C[N+](C)(C)C)OC1=O,Ki,'>',100000
O=C(Cc1ccccc1)NC1CCN(CCCN2C(=O)COc3ccccc32)CC1,Ki,'>=',1000
CC(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',3.162
CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC4CCN(CCCC(=O)c5ccccc5C)CC4)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,Ki,'=',1000
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,Ki,'=',16
Cc1cnc(CC2=C(CCN(C)C)Cc3ccccc32)cn1,Ki,'>',10000
COc1nccnc1CC1=C(CCN(C)C)Cc2ccccc21,Ki,'=',15000
Cc1cccc(C(=O)N2CCC(N3CCC(Cc4ccc(S(=O)(=O)c5cccc(Cl)c5)cc4)CC3)CC2)c1N,Ki,'=',653
CCOC(=O)C1=C(c2ccccc2)CCN(C2CCN(C(=O)c3c(C)cccc3C)CC2)C1,Ki,'>',100000
CCOC(=O)C1=C(c2ccccc2)CCN(CCc2ccccc2)C1,Ki,'>',100000
COc1ccc(CCOC(=O)C2=C(c3ccccc3OC)CCN(C)C2)cc1OC,Ki,'>',100000
COc1ccc(CCOC(=O)C2=C(c3ccccc3)CCN(C)C2)cc1C,Ki,'=',2700
CN1CCC(c2ccccc2)=C(C(=O)OCCc2cccc(F)c2)C1,Ki,'=',330
CN1CCC(c2ccccc2)=C(C(=O)OCc2ccc3c(c2)CCO3)C1,Ki,'>',100000
CCCCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc(OC)cc2)C1,Ki,'>',100000
C[N+](C)(C)CC#CCOC(=O)Nc1cccc(Cl)c1.[Cl-],Ki,'=',1949.84
Cn1ccc2c(NC(=O)CCN3CCCc4ccccc43)cccc21,Ki,'=',5011.87
CN(C)C[C@@H]1COCC(c2ccccc2)(c2ccccc2)O1,Ki,'=',35.48
C[N+]12CCC(CC1)[C@@H](OC(=O)Nc1ccc(F)cc1-c1cccc(Cl)c1)C2.O=C[O-],Ki,'=',0.11
O=C(Nc1ccc(F)cc1-c1ccc(F)cc1)OCC1CCNCC1,Ki,'=',4.8
CCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc(OC)c(F)c2)C1,Ki,'=',11700
CCN1CCC(c2ccccc2)=C(C(=O)OCCCc2ccc(OC)cc2)C1,Ki,'=',3290
COc1ccc(COC(=O)N(c2ccccc2)C2CN3CCC2CC3)cc1F,Ki,'=',70
O=C(OCCc1ccccc1)N(c1ccccc1)C1CN2CCC1CC2,Ki,'=',790
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,Ki,'=',2
CN1CCC[C@@H]1c1ccco1,Ki,'=',77624.71
CCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc(F)cc2)C1,Ki,'=',100
Cc1cc(/C=C/C=C/c2ccc(N(C)C)cc2)cc(C)[n+]1CCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F,Ki,'=',13.8
C[C@@H]1O[C@H]([C@H]2CCC[N+]2(C)C)C[S@+]1[O-].[I-],Ki,'<',100000
CCN(C)C1CCCc2ccncc21.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,Ki,'>',10000
CN1CC=C(c2ccccc2C(=O)OCCc2ccc3c(c2)CCO3)CC1,Ki,'>',100000
CCOC(=O)C1=C(c2ccccc2)CCN(C2CCN(S(=O)(=O)c3ccc(C)cc3)CC2)C1,Ki,'>',100000
CC1COCC(C[N+](C)(C)C)O1.[I-],Ki,'<',100000
CC1CN(CCC[C@@H]2[C@H]3CCCC[C@@H]3C[C@@H]3C(=O)O[C@@H](C)[C@H]23)CC(C)N1,Ki,'=',1361
Cc1cc(OCC#CC[N+]2(C)CCCC2)no1.[I-],Ki,'=',7680
O=C1CCON1CC#CCN1CCCC1,Ki,'=',905
C[N+]1(C)CCC[C@H]1[C@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1.[I-],Ki,'=',29.51
CN1CCC[C@H]1[C@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1,Ki,'=',109.65
COc1cc(Br)cc(C2Nc3c(c(C)nn3C)C(=O)CS2)c1,Ki,'=',0.594
CCN(CC)CCOC(=O)C(O)(c1cccs1)C1CCCCC1,Ki,'=',1.32
CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccc(O)cc1,Ki,'=',0.881
CC[N+](C)(CC)CCOC(=O)C(c1ccccc1)c1ccccc1.[Br-],Ki,'=',5.78
C[N+](C)(C)CCOC(=O)C(c1ccccc1)c1ccccc1.[Br-],Ki,'=',85.7
CC[N+](CC)(CC)CCOC(=O)C(c1ccccc1)c1ccccc1.[I-],Ki,'=',5.75
OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCCOc3ccccc3)(CC1)CC2.[Br-],Ki,'=',0.64
C[N+](C)(C)C[C@@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1.[I-],Ki,'=',21.88
C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1.[I-],Ki,'=',93.33
C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1.[I-],Ki,'=',117.49
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,Ki,'=',244
CCOC(=O)c1c(CC)n(C)c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,Ki,'=',1513.56
NCCN1CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,Ki,'=',11
CCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(OC)ccc2C1O3,Ki,'=',2041.74
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,Ki,'=',1.69
Cc1cc(NCCN2C3CCCC2CC3)nnc1-c1ccccc1,Ki,'=',50
C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,Ki,'=',190.55
CC(c1ccc(S(=O)(=O)c2ccccc2)cc1)N1CCN(C)CC1,Ki,'=',96
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,Ki,'=',681
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',310.2
C[N+]1(C)CCC[C@H]1[C@H]1CS[C@@](c2ccccc2)(C2CCCCC2)O1.[I-],Ki,'=',0.1175
COc1ccc2c(c1)CC(CCN(C)C)=C2Cc1cnccn1,Ki,'>',10000
Cl.OC(CCCN1CCN(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,Ki,'=',363078.05
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,Ki,'=',2.1
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,Ki,'=',19
CN(C)C1(CNCCC2CCCCC2)COc2ccccc2OC1,Ki,'=',18
CCCCCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(OC)ccc2C1O3,Ki,'=',3090.3
Cc1cccc(CN2CCC(NC(=O)[C@](O)(c3ccccc3)[C@@H]3CCC(F)(F)C3)CC2)n1,Ki,'=',26
C[N+](C)(C)CC1COCC(c2ccccc2)(c2ccccc2)O1.[I-],Ki,'=',0.7943
CCCCCCOc1nccnc1SC1CN2CCC1C2,Ki,'=',292
COc1ccc2c(c1)CC(CCN(C)C)=C2[C@@H](C)c1cnccn1,Ki,'>',10000
C[C@H]1OC[C@@H](C[N+](C)(C)C)OC1(C)C.[I-],Ki,'=',19952.62
Cc1cc(N)nc(N2CCc3ccccc3C2)c1,Ki,,
CCN/C(=N\S(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCNCC2,Ki,'=',10000
C[C@@H]1OC[C@@H](C[N+](C)(C)C)O[C@@H]1C.[I-],Ki,'>',100000
CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1.[Br-],Ki,'=',2.78
O=C(NC1CCN(Cc2cccc(O)c2)CC1)[C@](O)(c1ccccc1)[C@@H]1CCC(F)(F)C1,Ki,'=',1.2
CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,Ki,'=',392
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,Ki,'=',3.321
O=C(CN1CCc2ccc(Br)cc21)N1CCCCC1,Ki,'>',100000
O=C(Nc1ccc(F)cc1-c1ccc(Cl)cc1)OCC1CCNCC1,Ki,'=',34
c1cnc(O[C@@H]2CN3CCC2C3)cn1,Ki,'=',5600
C[N+](C)(C)CCOC(N)=O.[Cl-],Ki,'=',1995262.31
CC(C)(C)c1ccc(SCCc2c[nH]cn2)cc1,Ki,'>',1000
CC1(C)OC[C@@H](C[N+](C)(C)C)OC1(C)C.[I-],Ki,'>',100000
C[N+](C)(C)CCOC(N)=O.[Cl-],Ki,'=',38018.94
CN(C)CCOC(=O)C1=C(Cc2ccccn2)c2ccccc2C1,Ki,'=',5370.32
COc1ccc2c(c1)C(C(C)c1ccccn1)=C(CCN(C)C)C2,Ki,'=',3715.35
CN1CCC=C(c2nsnc2OCCCCCCCCCCCCOc2nsnc2C2=CCCN(C)C2)C1,Ki,'=',1.6
CN1C2CCCC1C(OC(=O)C1CCCCC1)C2,Ki,'=',7000
CCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(SC)ccc2C1O3,Ki,'=',870.96
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](/C=C/[C@H]3CCC[C@H](C)N3C)[C@@H]12,Ki,'=',48
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,Ki,'=',76
COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,Ki,'>',10000
CCCCCCOc1nccnc1O[C@H]1CN2CCC1C2,Ki,'=',690
Nc1cc(CO)nc(N2CCc3ccccc3C2)c1,Ki,'=',1100
C(#CCN1CCCCC1)COC1=NOCC1.O=C(O)C(=O)O,Ki,'=',4550
O=C(CCN1[C@@H]2CC[C@H]1C[C@@H](NC(c1ccc(F)cc1)c1ccc(F)cc1)C2)Nc1ccccc1,Ki,'=',2540
CN1[C@@H]2CC[C@H]1C[C@@H](NC(c1ccccc1)c1ccc(Cl)cc1)C2,Ki,'=',9.3
CN1CCCC(c2nc3ccccc3n2CCOc2ccccc2)C1,Ki,'=',40
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,Ki,'>',1000
COc1ccc(S(=O)(=O)c2ccc(C(=O)C3CCN(C4CCCCC4)CC3)cc2)cc1,Ki,'=',31.09
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,Ki,'=',23.5
C[C@@H]1O[C@H]([C@@H]2CCC[N+]2(C)C)C[S@+]1[O-].[I-],Ki,'<',100000
CN[C@@H](C(=O)N(C)[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@@H]5[C@H](C)N(C)C[C@@]54CC[C@@H]32)C1)C(C)C,Ki,'=',11
C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,Ki,'=',0.1698
Cc1ccc(C2CCC[N+]2(C)C)o1.[I-],Ki,'=',7413.1
C[N+]1(C)CCC[C@@H]1c1ccco1.[I-],Ki,'=',51286.14
COc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1OC,Ki,'=',4610
C[C@@H]1OC(=O)[C@H]2C=C3CCCC[C@@H]3[C@@H]([C@@H]3CC4CCC(C)(C)N4O3)[C@@H]12,Ki,'>',1400
NCC(=O)N1CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,Ki,'=',21
CN(C)CCNC(=O)C1=C/C(=C\c2ccncc2)c2ccccc21,Ki,'=',23988.33
O=C(O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1.[Br-],Ki,'=',0.08
C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12.O.[Br-],Ki,'=',0.12
CCN(CC)CCOCCNCC1(c2ccccc2)CCCC1,Ki,'=',1697
NCC=C1CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,Ki,'=',1.3
C[N+](C)(C)C[C@@H]1COC[C@H](c2ccccc2)O1.[I-],Ki,'=',6760.83
Nc1cc(N2CCc3ccccc3C2)nc2c1CCC2,Ki,'=',510
CCCCCCCCCCCCCCCC(=O)OC[C@H](NC(=O)CNC(=O)CCCCCCCCCCCCC)C(=O)OCc1ccccc1,Ki,'=',707.95
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCCCC2)CC1,Ki,'=',2.8
OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,Ki,'=',78
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,Ki,'=',1654
CCCc1c(C(=O)OCC)c2c3c(ccc2n1C)OC1c2ccc(SC)cc2CCN1C3,Ki,'=',3311.31
Cl.NC(N)=NC(=O)c1ccc2c(c1)C(O)c1ccccc1-2,Ki,'>',1000
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,Ki,'=',707
COc1ccc(NC(=O)N2CCN(c3ccccc3OC)CC2)cc1N1CCN(C)CC1,Ki,'>',10000
O=C(NC[C@H]1CCCNC1)[C@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)CC(c1ccccc1)(c1ccccc1)c1ccccc1,Ki,'>',2500
O=C(CCNC(=O)CNC(=O)CC(c1ccccc1)(c1ccccc1)c1ccccc1)NC[C@H]1CCCN(CC2CCCCC2)C1,Ki,'=',120
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,Ki,'=',22
NCCN1[C@@H]2CC[C@H]1C[C@@H](NC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,'=',2110
OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,Ki,'=',1.351
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,Ki,'=',0.834
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,Ki,'=',771
Cc1ccc(C2CCCN2C)o1,Ki,'=',26915.35
CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,Ki,'=',109
Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN([C@@H](Cc3ccccc3)c3ccc(C(F)(F)F)cc3)[C@@H](C)C2)CC1,Ki,'>',3900
C[N+]1(C)CCC[C@H]1[C@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1.[I-],Ki,'=',3.02
CN(C)CCCN1c2ccccc2Sc2ccccc21,Ki,'=',117
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,Ki,'=',257
C[C@H]1CC2(CO1)CN1CCC2CC1,Ki,'=',6500
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(S(=O)(=O)c3ccccc3)CC2)CC1,Ki,'=',37.41
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(S(=O)(=O)CCCC)CC2)CC1,Ki,'=',57.02
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(S(=O)(=O)CCC)CC2)CC1,Ki,'=',25.82
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)OC(C)C)CC2)CC1,Ki,'=',14.76
CC1COCC(C[N+](C)(C)C)O1.[I-],Ki,'=',30199.52
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,Ki,'=',25
C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)C2.[Br-],Ki,'=',0.05012
COC(=O)c1c(C)n(C)c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,Ki,'=',1174.9
CCCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(OC)ccc2C1O3,Ki,'=',13182.57
OC1(C2=CN3CCC2CC3)c2ccccc2Oc2ccccc21,Ki,'>',8000
CC(=O)c1ccc(C2=CN3CCC2CC3)s1,Ki,'=',480
O=C(N1CCC(CCN2CCCCC2)CC1)[C@](O)(c1ccccc1)[C@@H]1CCC(F)(F)C1,Ki,'=',1900
C[C@@H]1OC(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3[C@@H](/C=C/[C@H]3CCC[C@H](C)N3C)[C@H]12,Ki,'=',426.58
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,Ki,'=',5100
CN(C)[C@@H]1CCCC[C@@H]1N(C)CC(=O)N1c2ccccc2NC(=O)c2ccccc21.O=C(O)C(=O)O.O=C(O)C(=O)O,Ki,'=',6.31
CC(c1cccc(F)n1)c1c(CCN(C)C)sc2ccccc12,Ki,'>',10000
CCCCN1CCC(COC(=O)c2cc(Cl)c(NC)c3c2OCCO3)CC1,Ki,'>',10000
CN1CCC[C@H]1[C@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1,Ki,'=',154.88
CN1CCC=C(c2nsnc2OCCOCCOCCOCCO)C1.Cl,Ki,'=',79.43
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCCC1,Ki,'=',135
c1coc(C2CCCN2)c1,Ki,'=',177827.94
C[N+](C)(C)CCOC(N)=O.[Cl-],Ki,'=',38018.94
c1coc([C@@H]2CCCN2)c1,Ki,'=',63095.73
c1coc([C@H]2CCCN2)c1,Ki,'=',46773.51
Cc1ccc2c(c1)C(C(C)c1ccccn1)=C(CCN(C)C)C2,Ki,'=',1621.81
CC(C1=C(CCN(C(C)C)C(C)C)Cc2ccccc21)c1ccccn1,Ki,'=',741.31
Cc1cccc(CN2CCC(NC(=O)C(O)(c3ccccc3)C3CCCC3)CC2)n1,Ki,'=',36
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],Ki,'=',99
O=C(CCCCCNC(=O)CCC1=[N+]2C(=Cc3ccc(-c4cccs4)n3[B-]2(F)F)C=C1)NCCCCCC(=O)NCCCCN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,Ki,'=',55.1
CCN1C(C/C=C2\[C@H]3[C@H](C)OC(=O)[C@H]3C=C3CCCC[C@@H]32)CCC1(C)C,Ki,'=',640
O=C(CCC1=[N+]2C(=Cc3ccc(-c4cccs4)n3[B-]2(F)F)C=C1)NCCOCCOCCOCCOCCOCCOCCN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,Ki,'=',8.9
CC1CCCCN1CCC[C@@H]1[C@H]2CCCC[C@@H]2C[C@@H]2C(=O)O[C@@H](C)[C@H]12,Ki,'=',399
OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2.[Br-],Ki,'=',0.16
COc1ccc([S@+]([O-])c2ccc(C(=O)C3CCN(C4CCCCC4)CC3)cc2)cc1,Ki,'=',69.5
CC(C1=C(CCN2CCCCC2)Cc2ccccc21)c1ccccn1,Ki,'=',1905.46
CCc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,Ki,'>',10000
COc1ccc([S+]([O-])c2ccc(C(N3CCN(C4CCCCC4)CC3)C(F)(F)F)cc2)cc1,Ki,'=',23
O=C(OC1CN2CCC1CC2)C1=C/C(=C\c2ccncc2)c2ccccc21,Ki,'=',1258.93
CN1CCC[C@H]1[C@H]1CSC(c2ccccc2)(c2ccccc2)O1,Ki,'=',3.467
C[N+]1(C)CCC[C@H]1[C@H]1CS[C@](c2ccccc2)(C2CCCCC2)O1.[I-],Ki,'=',0.2512
CN1CCC[C@H]1[C@H]1CS[C@@](c2ccccc2)(C2CCCCC2)O1,Ki,'=',1.38
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CC[C@H]3CCC[C@H](C)N3C)[C@@H]12,Ki,'=',32
C[N+]1(CC#CCOc2cc(-c3ccccc3)on2)CCCC1.[I-],Ki,'=',3376
Cc1cc(OCC#CCN(C)C)no1.O=C(O)/C=C/C(=O)O,Ki,'>',10000
Cc1cc(OCC#CC[N+](C)(C)C)no1.[I-],Ki,'>',10000
CC(C1=C(CCN(C)C(C)C)Cc2ccccc21)c1ccccn1,Ki,'=',870.96
CCN(CC)CCOC(=O)C(C)(c1ccccc1)C1CCCCC1,Ki,'=',4
Clc1cccc(N2CCNCC2)c1Cl,Ki,'>',19952.62
C[C@@H]1CN(CCC[C@@H]2[C@H]3CCCC[C@@H]3C[C@@H]3C(=O)O[C@@H](C)[C@H]23)CCN1,Ki,'=',857
CN1[C@@H]2CC[C@H]1C[C@@H](CC(O)(c1ccccc1)c1ccccc1)C2,Ki,'=',0.5012
CN1[C@@H]2CC[C@H]1C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)C2,Ki,'=',0.1
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCCC(C)(C)C3)[C@@H]12,Ki,'=',416
NCCCC1CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,Ki,'=',92
CCCCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,Ki,'=',1318.26
COc1ccc([S+]([O-])c2ccc(C(C3CCCCC3)N3CCN(C4CCCCC4)CC3)cc2)cc1,Ki,'=',52
COc1ccc([S+]([O-])c2ccc(C(C)N3CCN(C4CCCCC4)CC3)cc2)cc1,Ki,'=',6
COc1ccc(S(=O)(=O)c2ccc(C(C)N3CCN(C4CCCCC4)CC3)cc2)cc1,Ki,'=',6
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cccc(Cl)c2C1O3,Ki,'>',4365.16
CC(=O)OC1CC2CCCC1N2,Ki,'=',21000
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](/C=C\[C@H]3CCC[C@H](C)N3C)[C@@H]12,Ki,'=',1513.56
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](C#C[C@H]3CCC[C@H](C)N3C)[C@@H]12,Ki,'=',3235.94
CCN(CC)CCOCCOC(=O)C1(c2ccc(Cl)cc2)CCCC1,Ki,'=',75
CC1(C)CO[C@H](C[N+](C)(C)C)CO1.[I-],Ki,'>',100000
CC(C)=CCCN1CCC(NC(=O)[C@](O)(c2ccccc2)[C@H]2CCC(F)(F)C2)CC1,Ki,'=',57
OC1(c2nc3ccccc3s2)CN2CCC1CC2,Ki,'=',1200
CCOC(=O)C1=C(c2ccccc2)CCN(CCc2ccc3c(c2)OCO3)C1,Ki,'>',100000
COc1cccc(C2=C(C(=O)OCCc3ccc4c(c3)CCO4)CN(C)CC2)c1,Ki,'=',2430
CSc1ccc(CCOC(=O)C2=C(c3ccccc3)CCN(C)C2)cc1,Ki,'=',340
CN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc3c(c2)CCO3)C1,Ki,'=',290
