SMILES,Type,Relation,Value
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cc(O)cn2)cc1,EC50,'=',70
CCCCCCOc1nsnc1C1=CCCN(C)C1,EC50,'=',2600
C[N+](C)(C)CCOC(N)=O.[Cl-],EC50,'=',5690
O=C1CCc2ccccc2N1CCCN1CCC(CCCCCO)CC1,EC50,'=',112.2
O=C1CCc2ccccc2N1CCCN1CCC(CCCCCCCO)CC1,EC50,'=',69.18
CCOC(=O)N1CCC(CN2CCC3(CC2)CN(C(=O)N(C)C)c2ncccc23)CC1.O=C(O)/C=C/C(=O)O,EC50,'=',133
O=C1CCc2ccccc2N1CCCN1CCC(Cc2ccccc2)CC1,EC50,'=',186.21
O=C(N[C@H]1CCCC[C@@H]1O)c1cn(Cc2ccc([N+]3([O-])C=CC=N3)cc2)c2cccnc12,EC50,'=',34
CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1.Cl,EC50,'=',720
Cn1ccc2c(Cc3ccc(-c4nccs4)cc3)cc(C(=O)N[C@@H]3CCOC[C@H]3O)nc21,EC50,'=',90
Cn1cc(-c2ccc(Cn3cc(C(=O)N[C@H]4COCC[C@@H]4O)c4ncccc43)c(F)c2)cn1,EC50,'=',30.3
Cn1cc(-c2ccc(Cn3cc(C(=O)N[C@H]4CCCC[C@@H]4O)c4ncccc43)c(F)c2)cn1,EC50,'=',9.8
Cn1cc(-c2ccc(Cn3cc(C(=O)N[C@H]4COCC[C@@H]4O)c4ncccc43)cc2)cn1,EC50,'=',11.1
C[N+](C)(C)CCOC(N)=O.[Cl-],EC50,'=',954.99
O=C(N[C@H]1CCCC[C@@H]1O)C1CN(Cc2ccc(-n3ccnc3)nc2)c2ccccc2O1,EC50,'=',281.84
O=C(N[C@H]1CCCC[C@@H]1O)C1CN(Cc2ccc(Br)nc2)c2ccccc2O1,EC50,'=',1200
O=C(N[C@H]1CCCC[C@@H]1O)C1CN(Cc2ccc(C3CC3)nc2)c2ccccc2O1,EC50,'=',2500
COc1ccc2c(c1)CCC(=O)N2CCCN1CCC(NC(=O)Cc2ccccc2)CC1,EC50,'=',560
O=C(Cc1ccccc1)NC1CCN(CCCn2c(=O)oc3ccccc32)CC1,EC50,'=',1100
CC(=O)NC1CCN(CCCN2C(=O)COc3ccccc32)CC1,EC50,'=',180
C[N+](C)(C)CCOC(N)=O.[Cl-],EC50,'=',2.00E+13
Cc1nc(-c2ccc(Cc3cc4c(cc3C)CCN([C@H]3CCOC[C@@H]3O)C4=O)cc2)co1,EC50,'=',23
Cc1cc2c(cc1Cc1ccc(-c3cocn3)cc1)C(=O)N([C@H]1CCOC[C@@H]1O)C2,EC50,'>=',5000
Cc1ccc(Cc2cc3c(=O)n([C@H]4CCCC[C@@H]4O)cnc3c3ccccc23)cn1,EC50,'>',2000
Cn1ccc(-c2ccc(Cn3cc(C(=O)N[C@H]4CCOC[C@@H]4O)c4ncccc43)cc2)n1,EC50,'>',1000
CC1COCC(C[N+](C)(C)C)O1.[I-],EC50,'=',2.04E+12
COC(=O)N1[C@@H]2CC[C@H]1C[C@H](NCCNC(=O)c1ccccc1)C2,EC50,'>',10000
Cn1cc2c(-c3cc(F)c(CN4C=CC5=NCCN5C4=O)c(F)c3)cccc2n1,EC50,'>',10000
CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,EC50,'=',831.76
C[N+](C)(CC#CCOC1=NOCC1)CCCCCCNC(=O)c1cn(Cc2ccccc2)c2cc(Cl)c(F)cc2c1=O.[Br-],EC50,'=',302
COc1ccc(Cn2cc(C(=O)O)c(=O)c3ccccc32)cc1,EC50,'=',8317.64
CCS(=O)(=O)N1[C@@H]2CC[C@H]1C[C@H](NCCNC(=O)c1ccccc1)C2,EC50,,
Fc1ccc(-c2noc(C3CCN(c4cnc5ccc(Cl)cc5c4)CC3)n2)c(Cl)c1,EC50,'>',50000
CCCCCSc1nsnc1OC1CN2CCC1CC2,EC50,,
CCCCCSc1nsnc1OC1CN2CCC1CC2,EC50,'=',135.8
COc1cccc(CC[N+](C)(C)C)c1.O=C[O-],EC50,'=',9120.11
CC(=O)OCC[N+](C)(C)C,EC50,'=',620
C#CCC#CCC#CCO/N=C1\CN2CCC1C2,EC50,'=',5100
CCOC(=O)N1[C@@H]2CC[C@H]1C[C@H](CN1CC[C@@H](N3Cc4ccccc4NC3=O)C1)C2,EC50,'=',14
COc1ccc(N/C(C)=N/c2ccc3c(c2)[C@@H](NC(=O)c2ccc(Br)cc2)[C@H](O)C3)cc1,EC50,'=',105
C/C(=N\c1ccc2c(c1)[C@@H](NC(=O)c1ccc(C(F)(F)F)cc1)[C@H](O)C2)N(C)Cc1ccc(F)cc1,EC50,'=',36
C/C(=N\c1ccc2c(c1)[C@@H](NC(=O)c1ccc(Br)cc1)[C@H](O)C2)NCc1ccc(F)cc1,EC50,'=',20.9
Cn1cc(-c2ccc(Cn3cc(C(=O)N[C@H]4CCOC[C@@H]4O)c4ncccc43)c(F)c2)cn1,EC50,'=',28.5
Cc1ccc(Cn2nc3c4ccccc4n(Cc4ccccn4)cc-3c2=O)c(C)c1,EC50,'=',3801.89
Cc1ccc(Cn2nc3c4ccccc4n(Cc4cccc(F)c4)cc-3c2=O)c(C)c1,EC50,'=',1412.54
O=c1c2cn(Cc3ccccc3)c3ccccc3c-2nn1Cc1cccnc1,EC50,'=',6309.57
,,,
,,,
COc1ccc(CCN/C(C)=N/c2ccc3c(c2)[C@@H](NC(=O)c2ccc(Br)cc2)[C@H](O)C3)cc1,EC50,'=',426
C/C(=N\c1ccc2c(c1)[C@@H](NC(=O)c1ccc(Br)cc1)[C@H](O)C2)NCc1cccc(F)c1,EC50,'=',48.4
Cc1cc2c(cc1Cc1ccc(-n3cccn3)cc1)C(=O)N([C@H]1CCOC[C@@H]1O)CC2,EC50,'=',18
Cc1cc2c(cc1Cc1ccc(-c3cscn3)cc1)C(=O)N([C@H]1CCOC[C@@H]1O)C2,EC50,'=',24
Cc1cc2c(cc1Cc1ccc(-c3cscn3)cc1)C(=O)N([C@H]1CCOC[C@@H]1O)CC2,EC50,'=',7
Cc1nc(-c2ccc(Cc3cc4c(cc3C)CN([C@H]3CCOC[C@@H]3O)C4=O)cc2)co1,EC50,'=',50
CCCCCCOc1nsnc1C1=CCCN(C)C1,EC50,'=',67.3
CN1CCCC/C1=N\c1ccc2c(c1)[C@@H](NC(=O)c1ccc(Br)cc1)[C@H](O)C2,EC50,'=',80
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,EC50,'>',4000
Cc1cnc(C(=O)N[C@H]2CCOC(O)[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,EC50,'=',511
CCC(=O)N1[C@@H]2CC[C@H]1C[C@H](NCCNC(=O)c1ccccc1)C2,EC50,,
Cn1cnc2ccc(-c3cc(F)c(CN4Cc5sccc5C4=O)c(F)c3)cc21,EC50,'=',2870
Cn1cc2c(-c3cc(F)c(CN4Cc5cnn(CCO)c5C4=O)c(F)c3)cccc2n1,EC50,'=',1510
CSc1ccc2c(c1)C(c1ccccc1)=NCC(=S)N2,EC50,'=',870
S=C1COC(c2ccccc2)c2cc(Cl)ccc2N1,EC50,'>',10000
Cn1cc2c(-c3cc(F)c(Cn4c(=O)cnc5ccccc54)c(F)c3)cccc2n1,EC50,'>',10000
Cn1cc(-c2ccc(CN3Cc4ncccc4C3=O)c(F)c2)cn1,EC50,'>',10000
O=C(N[C@H]1CCCC[C@@H]1O)c1cn(Cc2ccc(-c3cncnc3)cc2)c2cccnc12,EC50,'=',371
O=C(N[C@@H]1CCCC[C@H]1O)c1cc(Cc2ccc(-c3ccc(F)cn3)cc2)c2cccn2n1,EC50,'=',149
C[N+](C)(C)CCOC(N)=O.[Cl-],EC50,'=',10715.19
COc1ccc(Cn2cc(C(=O)O)c(=O)c3ccccc32)cc1,EC50,'=',823
O=C(N[C@H]1CC(O)CC[C@@H]1O)c1cn(Cc2ccc(-n3cccn3)cc2)c2cccnc12,EC50,'>',72
Cn1ccc(-c2ccc(Cn3cc(C(=O)N[C@H]4CC(O)OC[C@@H]4O)c4ncccc43)cc2)n1,EC50,'>',207
O=C(N[C@H]1CCCC[C@@H]1O)c1nn(Cc2ccc(-n3cccn3)cc2)c2ccccc12,EC50,'=',4500
O=c1[nH]c2ccccc2n1C1CCN(C2CCN(S(=O)(=O)c3ccccc3)CC2)CC1,EC50,'=',1400
Cn1cc(-c2ccc(Cn3nc4c5ccccc5[nH]cc-4c3=O)cc2)cn1,EC50,,
O=c1c2cn(Cc3ccccc3)c3ccccc3c-2nn1Cc1ccncc1,EC50,'>',10000
Cc1ccccc1Cn1nc2c3ccccc3n(Cc3ccccc3)cc-2c1=O,EC50,'=',783
Cc1ccc(Cn2nc3c4ccccc4n(Cc4ccccc4F)cc-3c2=O)c(C)c1,EC50,'=',660.69
O=C(N[C@@H]1CCCC[C@H]1O)c1cc(Cc2ccc(-c3cccnc3)cc2)c2cccn2n1,EC50,'=',75
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,EC50,'>',100000
Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,EC50,'=',48
CCN1CC=C(C2=Nc3cc(Cl)ccc3Nc3ccc(F)cc32)CC1,EC50,'>',10000
Cn1cc2cc(-c3cc(F)c(CN4Cc5sccc5C4=O)c(F)c3)ccc2n1,EC50,'=',1020
COCCn1ncc2c1C(=O)N(Cc1c(F)cc(-c3cccc4nn(C)cc34)cc1F)C2,EC50,'=',3930
Cc1cc(-c2cc(F)c(CN3Cc4cnn(CC5CCCO5)c4C3=O)c(F)c2)ccn1,EC50,'=',3580
O=C(N[C@H]1CC[C@H](CO)CC1)c1cn(Cc2ccc(-n3cccn3)cc2)c2cccnc12,EC50,'=',248
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,EC50,'>',10000
COc1nnc2sc(C(=O)NC3CN(c4ncc(C(F)(F)F)cn4)C3)c(N)c2c1C,EC50,'>',30000
CC(=O)OCC[N+](C)(C)C,EC50,'=',46.77
CC(=O)OCC[N+](C)(C)C,EC50,'=',47
O=C(NC1CCOCC1)C1CN(Cc2ccc(-n3cccn3)cc2)c2ccccc2O1,EC50,'=',6309.57
C=Cc1ccc(CN2CC(C(=O)N[C@H]3CCCC[C@@H]3O)Oc3ccccc32)cn1,EC50,'=',676.08
Cc1cc(N)c(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,EC50,'>',9000
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,EC50,'=',365
CN1CCC=C(c2nsnc2OCCOCCOCCOCCOc2nsnc2C2=CCCN(C)C2)C1,EC50,'=',7.943
Cc1nc2sc(C(=O)NC3CC3)c(N)c2c(C)c1Cl,EC50,'=',970
CC(C)(O)CNC(=O)c1cc(Cc2ccc(-c3ccncc3)cc2)c2cccn2n1,EC50,'=',405
Cn1cc(-c2ccc(Cc3cc(C(=O)N[C@H]4CCCC[C@@H]4O)nn4cccc34)cc2)cn1,EC50,'=',80
,,,
CCOC(=O)N1C[C@H]2CC[C@@H](C1)[C@H]2NCCNC(=O)c1cccs1,EC50,'=',170
O=C(N[C@H]1CCCC[C@@H]1O)C1CN(Cc2ccc(-n3cccc3)nc2)c2ccccc2O1,EC50,'=',500
Cc1ccc(Cn2cc3c(=O)n(Cc4ccc(C)cc4C)nc-3c3ccccc32)cc1,EC50,,
Cc1ccc(Cn2nc3c4ccccc4n(Cc4ccc(-n5cccn5)cc4)cc-3c2=O)c(C)c1,EC50,'=',1148.15
COc1ccc(Cn2cc3c(=O)n(Cc4ccc(C)cc4C)nc-3c3ccccc32)cc1,EC50,'=',812.83
Cn1nc2c3ccccc3n(Cc3ccc(-n4cccn4)cc3)cc-2c1=O,EC50,'=',2430
C[C@H]1C=C(C2=Nc3cc(Cl)ccc3Nc3ccc(F)cc32)CCN1C,EC50,'>',10000
Nc1noc(C2CN3CCC2C3)n1,EC50,'=',100000
CC#CCC#CCO/N=C1\CN2CCC1C2,EC50,'=',5050
CN1CCC=C(c2nsnc2OCCOCCOCCOCCO)C1.Cl,EC50,'=',630.96
Cc1ccc(Cn2nc3c4ccccc4n(Cc4ccc(F)cc4)cc-3c2=O)c(C)c1,EC50,'=',2020
Cc1ccc(Cn2nc3c4ccccc4n(Cc4cccnc4)cc-3c2=O)c(C)c1,EC50,'=',3630.78
O=c1c2cn(Cc3ccccc3)c3ccccc3c-2nn1Cc1ccncc1,EC50,'>',10000
Cn1ncc2cc(Cn3cc(C(=O)N[C@H]4COCC[C@@H]4O)c4ncccc43)ccc21,EC50,'=',71.5
Cn1cc(-c2ccc(Cn3cc(C(=O)N[C@H]4COCC[C@@H]4O)c4ncccc43)cc2F)cn1,EC50,'=',15.5
,,,
CN1CCC=C(c2nsnc2OCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,EC50,'=',165.96
Cn1cc2cc(-c3ccc(CN4Cc5sccc5C4=O)c(F)c3)ccc2n1,EC50,'=',2780
O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3cnccc32)CC1,EC50,,
O=C(N[C@@H]1CCCC[C@H]1O)c1cc(Cc2ccc(-c3ccncc3)cc2)c2cccn2n1,EC50,'=',133
Cn1cc(-c2ccc(CN3C(=O)C4(CCN(C5CCCCCC5)C4)c4ccccc43)c(F)c2)cn1,EC50,'=',7500
CN1CCCC12C(=O)N(Cc1ccc(-c3cnn(C)c3)cc1)c1ccccc12,EC50,'>',10000
Cn1cc2c(-c3cc(F)c(CN4Cc5ocnc5C4=O)c(F)c3)cccc2n1,EC50,'>',10000
Cn1cc2c(-c3cc(F)c(CN4Cc5ccn(CCCO)c5C4=O)c(F)c3)cccc2n1,EC50,'=',5580
Cc1nn(C)cc1-c1cc(F)c(CN2Cc3cnn(CC4CCCO4)c3C2=O)c(F)c1,EC50,'=',3220
Cc1cc2c(cc1Cc1ccc(-n3cccn3)cc1)C(=O)N([C@H]1CCOC[C@@H]1O)C2,EC50,'=',36
COc1cccc(CC[N+](C)(C)C)c1.O=C[O-],EC50,'=',537.03
Cn1cc2cc(-c3ccc(CN4Cc5ncsc5C4=O)c(F)c3)ccc2n1,EC50,'=',2000
Cn1cc2c(-c3cc(F)c(CN4Cc5ccsc5C4=O)c(F)c3)cccc2n1,EC50,'=',2164
Cn1cc(-c2ccc(CN3Cc4ccsc4C3=O)c(F)c2)cn1,EC50,'=',4900
Cn1cc2cc(-c3cc(F)c(CN4Cc5occc5C4=O)c(F)c3)ccc2n1,EC50,'=',992
Cn1cc2c(-c3cc(F)c(CN4Cc5ccn(CCN6CCCC6)c5C4=O)c(F)c3)cccc2n1,EC50,'=',2920
Cn1cc2c(-c3cc(F)c(CN4Cc5cn(CC6CCCO6)nc5C4=O)c(F)c3)cccc2n1,EC50,'=',3540
CC(=O)OCC[N+](C)(C)C,EC50,'=',371.54
Cn1ccc(-c2ccc(Cc3cc(C(=O)N[C@@H]4CCCC[C@H]4O)nc4c3ccn4C)cn2)n1,EC50,'=',123.03
C[N+](C)(CC#CCOC1=NOCC1)CCCCNC(=O)c1cn(Cc2ccccc2)c2cc(Br)ccc2c1=O.[Br-],EC50,'=',63.1
Cc1ccc(Cn2nc3c4ccccc4n(Cc4cccnc4)cc-3c2=O)c(C)c1,EC50,'=',3660
O=C(N[C@H]1CCCC[C@@H]1O)C1Cc2ccccc2N(Cc2ccc(-n3cccn3)cc2)C1,EC50,'=',1400
O=C(N[C@H]1CCCC[C@@H]1O)C1CN(Cc2ccc(-n3cccn3)cc2)c2ccc(F)cc2O1,EC50,'=',2200
O=C(NCC(O)C(F)(F)F)C1CN(Cc2ccc(-n3cccn3)cc2)c2ccccc2O1,EC50,'=',2137.96
O=C(N[C@H]1CCC[C@@H]1O)C1CN(Cc2ccc(-n3cccn3)cc2)c2ccccc2O1,EC50,'=',1200
COc1cccnc1NC(=O)C1CN(Cc2ccc(-n3cccn3)cc2)c2ccccc2O1,EC50,'=',1700
Cc1cc2c(cc1Cc1ccc(-c3cocn3)cc1)C(=O)N([C@H]1CCOC[C@@H]1O)CC2,EC50,'=',26
COC(C)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=S,EC50,'=',354
C[N+](C)(C)CCOC(N)=O,EC50,'=',1584.89
O=C1CCc2ccccc2N1CCCN1CCC(CCCCCCCO)CC1,EC50,'=',100
COc1ccc(Cn2cc3c(=O)n(Cc4ccc(C)cc4C)nc-3c3ccccc32)cc1,EC50,'=',821
CCc1ccc2c(c1)C(C1=C[C@H](C)N(C)CC1)=Nc1cc(Cl)ccc1N2,EC50,'>',10000
CN1CC=C(C2=Nc3cc(Cl)ccc3Nc3ccc(F)cc32)CC1,EC50,'=',4700
Fc1ccc2c(c1)C(C1=CCNCC1)=Nc1cc(Cl)ccc1N2,EC50,'>',10000
Cc1ccc2c(c1)N=C(C1=CCNCC1)c1cc(F)ccc1N2,EC50,'>',10000
CCC[C@@H]1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=S,EC50,'=',238
CC(C)[C@@H]1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=S,EC50,'=',80
CC(C)C1C(=S)Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]1[O-],EC50,'=',349
CC(C)[C@@H]1N=C(c2cccnc2)c2cc(Cl)ccc2NC1=S,EC50,'=',275
CC(C)[C@@H]1N=C(c2ccccc2)c2cc(C(F)(F)F)ccc2NC1=S,EC50,'=',71
CC(C)[C@@H]1N=C(c2ccccc2)c2cc(-c3ccccc3)ccc2NC1=S,EC50,'=',1469
CC(C)[C@@H]1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=S,EC50,'>',10000
Cc1cc(NC(=O)CS(=O)(=O)c2cn(Cc3ccc(-c4cnn(C)c4)nc3)c3cc(F)cc(F)c23)no1,EC50,'=',310
Cc1ccc(Cc2cc3c(=O)n([C@H]4CCCC[C@@H]4O)cnc3c3ccccc23)cn1,EC50,'<',100
CB1C=Cc2cccc(OCC(O)CN(C)C)c2N1,EC50,'>',5011.87
Cn1cc(-c2ccc(Cn3cc(C(=O)N[C@@H]4CCCC[C@H]4O)c4c(F)cc(F)cc43)cn2)cn1,EC50,'=',210
,,,
,,,
CCn1cc(-c2ccc(CN3C(=O)C(O)(C(F)(F)F)c4ccccc43)c(F)c2)cn1,EC50,'=',3311.31
,,,
Cn1cc(-c2ccc(CN3C(=O)CSc4ccccc43)c(F)c2)cn1,EC50,'=',3200
Cn1cc(-c2ccc(CN3C(=O)C(N)c4ccccc43)c(F)c2)cn1,EC50,'=',1300
Cn1cc(-c2ccc(CN3C(=O)OCc4ccccc43)c(F)c2)cn1,EC50,'>',10000
CC1C(=O)N(Cc2ccc(-c3cnn(C)c3)cc2F)c2ccccc21,EC50,'>',10000
Cn1cc(-c2ccc(CN3C(=O)C(F)(C(F)(F)F)c4ccccc43)c(F)c2)cn1,EC50,'>',10000
Cn1ccc(-c2ccc(Cc3cc(C(=O)N[C@@H]4CCCC[C@H]4O)nc4c3ccn4C)cn2)n1,EC50,'=',120
,,,
O=C(O)c1cn(Cc2ccc(-c3ccccc3)cc2)c2cccc(F)c2c1=O,EC50,'=',84
CCOC(=O)N1CC[C@H]2[C@H](CCCN2CCNC(=O)c2ccccc2)C1,EC50,'=',1200
COC(=O)C12CCC(NCCNC(=O)c3ccccc3)(CC1)CC2,EC50,'=',6200
,,,
O=C(N[C@H]1CCOC[C@@H]1O)c1cc(Cc2ccc(-n3cccn3)cc2)ccn1,EC50,'>',9000
Cc1cc(F)c(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,EC50,'=',115
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,EC50,'=',109
CO[C@@H]1CCN(c2ccc(Cc3cc(C(=O)N[C@H]4CCCC[C@@H]4O)c(=O)n(C)c3C)cc2)C1,EC50,'=',1686
,,,
,,,
C=CCOC(=O)N1[C@@H]2CC[C@H]1C[C@H](NCCNC(=O)c1ccccc1)C2,EC50,'=',2000
CCOC(=O)N1[C@@H]2CC[C@H]1C[C@H](NCCNC(=O)N1CCOCC1)C2,EC50,'=',2000
,,,
CCOC(=O)N1[C@@H]2CC[C@H]1C[C@H](NCCNC(=O)c1cc(F)cc(F)c1)C2,EC50,'=',1900
Cn1ccc(-c2ccc(Cn3cc(C(=O)N[C@H]4CCOC[C@@H]4O)c4nc(C=O)ccc43)cc2)n1,EC50,'=',184
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1C(O)c1ccc(-c2cscn2)cc1,EC50,'>',4150
Cn1ccc(-c2ccc(Cc3cc(C(=O)N[C@@H]4CCOC[C@H]4O)nc4c3ccn4C)cc2)n1,EC50,'=',60.26
Cc1ncc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,EC50,'=',392
Cn1cc2c(-c3cc(F)c(CN4Cc5nc[nH]c5C4=O)c(F)c3)cccc2n1,EC50,'>',10000
O=C1c2scnc2CN1Cc1c(F)cc(-c2ccc3ncccc3c2)cc1F,EC50,'=',8000
Cn1cc2c(-c3cc(F)c(CN4Cc5cn(CCN6CCCC6)nc5C4=O)c(F)c3)cccc2n1,EC50,'=',5180
Cn1cc(-c2ccc(CN3Cc4ncccc4C3=O)c(F)c2)cn1,EC50,'=',1900
S=C1Nc2ccc(Cl)cc2C(c2ccccc2)=N[C@H]1CC1CC1,EC50,'=',251
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,EC50,'>=',9200
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,EC50,'=',447
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,EC50,'=',60
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cocn2)cc1,EC50,'=',144
Cc1c(Cc2ccc(-c3ccn(C)n3)cc2)cc(C(=O)N[C@H]2CCCC[C@@H]2O)c(=O)n1C,EC50,'=',102
Cc1cnc(C(=O)N[C@H]2CCCC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,EC50,'=',92
Cc1nnc2sc(C(=O)NCc3ccc(S(=O)(=O)C(F)(F)F)cc3)c(N)c2c1C,EC50,'>',30000
CN1CC=C(C2=Nc3cc(F)ccc3Nc3ccc(Cl)cc32)CC1,EC50,'>',10000
S=C1CN=C(c2ccccc2)c2ccccc2N1,EC50,'>',10000
S=C1CN=C(c2ccccc2)c2cc(Br)ccc2N1,EC50,'=',962
CC(C)C[C@@H]1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=S,EC50,'=',317
CC(C)[C@H]1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=S,EC50,'=',420
CCOC(=O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=S,EC50,'>',10000
CC(C)[C@@H]1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=S,EC50,'=',178
O=C(N[C@H]1CCCC[C@@H]1O)C1CN(Cc2ccc(-n3cccn3)cc2)c2ccccc2O1,EC50,'=',920
O=C(N[C@H]1CCCC[C@@H]1O)C1CN(Cc2ccc(-n3cccn3)cc2)c2cc(F)ccc2O1,EC50,'=',320
O=C(NC1CCCCC1)C1CN(Cc2ccc(-n3cccn3)cc2)c2ccccc2O1,EC50,'<',10000
O=C(N[C@H]1CCCCC1=O)C1CN(Cc2ccc(-n3cccn3)cc2)c2ccccc2O1,EC50,'=',2630.27
O=C(Nc1ncccc1F)C1CN(Cc2ccc(-n3cccn3)cc2)c2ccccc2O1,EC50,'=',2290.87
O=C(NC1CCOCC1)C1CN(Cc2ccc(-n3cccn3)cc2)c2ccccc2O1,EC50,'=',6600
C=Cc1ccc(CN2CC(C(=O)N[C@H]3CCCC[C@@H]3O)Oc3ccccc32)cn1,EC50,'=',700
Cc1ccn(-c2ccc(CN3CC(C(=O)N[C@H]4CCCC[C@@H]4O)Oc4ccccc43)cn2)n1,EC50,'=',670
Cn1nccc1-c1ccc(CN2CC(C(=O)N[C@H]3CCCC[C@@H]3O)Oc3ccccc32)cn1,EC50,'=',1300
Cc1cccc(-c2ccc(Cc3cc(C(=O)N[C@H]4CCCC[C@@H]4O)nn4cccc34)cc2)n1,EC50,'=',41
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,EC50,'>',10000
Cc1ccc2c(c1)N=C(C1=C[C@H](C)N(C)CC1)c1cc(F)ccc1N2,EC50,'>',10000
O=C(O)c1cn(Cc2ccc(N3C(=O)C=CC3=O)cc2)c2ccccc2c1=O,EC50,'=',416.87
CCOC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=S,EC50,'>',10000
CC(=O)OC1C=C(c2ccccc2F)c2cc(Cl)ccc2NC1=S,EC50,'=',649
S=C1CC(c2ccccc2)=Nc2cc(Cl)ccc2N1,EC50,'>',10000
CC(C)[C@@H]1N=C(c2ccccn2)c2cc(Cl)ccc2NC1=S,EC50,'=',289
C[N+](C)(CC#CCOC1=NOCC1)CCCCCCNC(=O)c1cn(Cc2ccccc2)c2c(F)cccc2c1=O.[Br-],EC50,'=',177.83
C[N+](C)(CC#CCOC1=NOCC1)CCCCNC(=O)c1cn(Cc2ccccc2)c2cc(Cl)c(F)cc2c1=O.[Br-],EC50,'=',32.36
Cn1cc2c(-c3ccc(CN4Cc5sccc5C4=O)c(F)c3)cccc2n1,EC50,'=',3970
Cn1cc2c(-c3cc(F)c(CN4Cc5cnn(CCN6CCCC6)c5C4=O)c(F)c3)cccc2n1,EC50,'=',739
Cn1cc2cc(-c3cc(F)c(CN4Cc5cnn(CC6CCCO6)c5C4=O)c(F)c3)ccc2n1,EC50,'=',1660
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC23CCCN2CCC3)cc1F,EC50,'>',30000
CC(C)N1CC=C(C2=Nc3cc(Cl)ccc3Nc3ccc(F)cc32)CC1,EC50,'>',10000
Cc1ccc2c(c1)C(c1ccccc1)=NCC(=S)N2,EC50,'=',3678
,,,
Cn1cc(-c2cc(F)c(CN3C(=O)C4(CCN(C5CCCC5)C4)c4ccccc43)cc2F)cn1,EC50,'=',4100
Cn1cc(-c2ccc(CN3C(=O)C4(CCN(S(C)(=O)=O)C4)c4ccccc43)c(F)c2)cn1,EC50,'>',10000
Cn1cc(-c2ccc(CN3C(=O)C4(CCN(CCF)C4)c4ccccc43)c(F)c2)cn1,EC50,'=',4073.8
COc1ccc2c(c1)C(C1=CCN(C)CC1)=Nc1cc(C)ccc1N2,EC50,'>',10000
C[N+](C)(C)CCc1ccc2c(c1)OCC2.O=C[O-],EC50,,
Cn1cc2c(-c3cc(F)c(CN4Cc5cnn(CC6CCCO6)c5C4=O)c(F)c3)cccc2n1,EC50,'=',1120
CC(C)Oc1noc2c1CNCCC2,EC50,'=',170
COc1noc2c1CNCCC2,EC50,'=',460
Cn1ccc(-c2ccc(Cn3cc(C(=O)N[C@H]4CCCC[C@@H]4O)c4ncccc43)cc2)n1,EC50,'=',89
O=C(O)c1cn(Cc2ccc(S(=O)(=O)F)cc2)c2ccccc2c1=O,EC50,'=',316.23
Cc1cc2c(cc1Cc1ccc(-n3ccnc3)cc1)C(=O)N([C@H]1CCOC[C@@H]1O)C2,EC50,'=',68
Cn1ccc(-c2ccc(Cn3cc(C(=O)N[C@H]4CCOC[C@@H]4O)c4ncccc43)cc2)n1,EC50,'=',55
